Question	Answer	Source	Metadata
全米	ウィリアム・レヴェリ作曲コンテストですね	Editional	
伊集院	伊集院光のしんばんぐみですね	Editional	
光	伊集院光のしんばんぐみですね	Editional	
ばん	伊集院光のしんばんぐみですね	Editional	
ぐみ	伊集院光のしんばんぐみですね	Editional	
しん	伊集院光のしんばんぐみですね	Editional	
宇宙	アレクサンドル・アレクサンドロフ (ブルガリア人宇宙飛行士)ですね	Editional	
ブルガリア	アレクサンドル・アレクサンドロフ (ブルガリア人宇宙飛行士)ですね	Editional	
月	アレクサンドル・アレクサンドロフ (ブルガリア人宇宙飛行士)ですね	Editional	
空軍	アレクサンドル・アレクサンドロフ (ブルガリア人宇宙飛行士)ですね	Editional	
ソユーズ	アレクサンドル・アレクサンドロフ (ブルガリア人宇宙飛行士)ですね	Editional	
月	月城真菜ですね	Editional	
城	月城真菜ですね	Editional	
真菜	月城真菜ですね	Editional	
太字	月城真菜ですね	Editional	
日本	月城真菜ですね	Editional	
インディ	2000年のインディ・レーシング・リーグ・シリーズですね	Editional	
年	2000年のインディ・レーシング・リーグ・シリーズですね	Editional	
ポイント	2000年のインディ・レーシング・リーグ・シリーズですね	Editional	
チーム	2000年のインディ・レーシング・リーグ・シリーズですね	Editional	
ドライバー	2000年のインディ・レーシング・リーグ・シリーズですね	Editional	
延寿	趙延寿ですね	Editional	
晋	趙延寿ですね	Editional	
宗	趙延寿ですね	Editional	
太	趙延寿ですね	Editional	
趙	趙延寿ですね	Editional	
阪	第二阪鶴丸ですね	Editional	
航路	第二阪鶴丸ですね	Editional	
舞鶴	第二阪鶴丸ですね	Editional	
境	第二阪鶴丸ですね	Editional	
鶴丸	第二阪鶴丸ですね	Editional	
月	ホセ・アレドンドですね	Editional	
メジャー	ホセ・アレドンドですね	Editional	
ドミニカ共和国	ホセ・アレドンドですね	Editional	
シーズン	ホセ・アレドンドですね	Editional	
投手	ホセ・アレドンドですね	Editional	
選手	田中千景ですね	Editional	
田中	田中千景ですね	Editional	
長野	田中千景ですね	Editional	
ショートトラック	田中千景ですね	Editional	
スケート	田中千景ですね	Editional	
広業	広業商会ですね	Editional	
商会	広業商会ですね	Editional	
横浜	広業商会ですね	Editional	
こうぎ	広業商会ですね	Editional	
明治	広業商会ですね	Editional	
植松	植松三十里ですね	Editional	
文学	植松三十里ですね	Editional	
里	植松三十里ですね	Editional	
日本	植松三十里ですね	Editional	
小説	植松三十里ですね	Editional	
近田	近田春夫&BEEFですね	Editional	
月	近田春夫&BEEFですね	Editional	
春夫	近田春夫&BEEFですね	Editional	
バンド	近田春夫&BEEFですね	Editional	
高木	近田春夫&BEEFですね	Editional	
アメリカ合衆国	デニス・クシニッチですね	Editional	
大統領	デニス・クシニッチですね	Editional	
議員	デニス・クシニッチですね	Editional	
下院	デニス・クシニッチですね	Editional	
クシ	デニス・クシニッチですね	Editional	
検事	頃安健司ですね	Editional	
平成	頃安健司ですね	Editional	
高検	頃安健司ですね	Editional	
安	頃安健司ですね	Editional	
健司	頃安健司ですね	Editional	
米沢	鑑識・米沢の事件簿ですね	Editional	
事件	鑑識・米沢の事件簿ですね	Editional	
相棒	鑑識・米沢の事件簿ですね	Editional	
劇場	鑑識・米沢の事件簿ですね	Editional	
月	鑑識・米沢の事件簿ですね	Editional	
かずみ	桜井かずみですね	Editional	
桜井	桜井かずみですね	Editional	
日本	桜井かずみですね	Editional	
歌手	桜井かずみですね	Editional	
堀越	桜井かずみですね	Editional	
南	南誉士広ですね	Editional	
誉	南誉士広ですね	Editional	
月	南誉士広ですね	Editional	
アクション	南誉士広ですね	Editional	
広	南誉士広ですね	Editional	
山本	山本まるですね	Editional	
名義	山本まるですね	Editional	
モデル	山本まるですね	Editional	
女優	山本まるですね	Editional	
ベーシスト	山本まるですね	Editional	
小山	小山市立車屋美術館ですね	Editional	
市立	小山市立車屋美術館ですね	Editional	
美術館	小山市立車屋美術館ですね	Editional	
車屋	小山市立車屋美術館ですね	Editional	
平成	小山市立車屋美術館ですね	Editional	
近田	近田春夫&ビブラトーンズですね	Editional	
春夫	近田春夫&ビブラトーンズですね	Editional	
月	近田春夫&ビブラトーンズですね	Editional	
アルバム	近田春夫&ビブラトーンズですね	Editional	
名義	近田春夫&ビブラトーンズですね	Editional	
しずか	内田しずかですね	Editional	
内田	内田しずかですね	Editional	
月	内田しずかですね	Editional	
鹿児島	内田しずかですね	Editional	
出身	内田しずかですね	Editional	
検事	佐々木茂夫ですね	Editional	
平成	佐々木茂夫ですね	Editional	
弁護士	佐々木茂夫ですね	Editional	
大阪	佐々木茂夫ですね	Editional	
高検	佐々木茂夫ですね	Editional	
酒造	小町酒造ですね	Editional	
小町	小町酒造ですね	Editional	
会社	小町酒造ですね	Editional	
株式会社	小町酒造ですね	Editional	
こまち	小町酒造ですね	Editional	
深山	深山くのえですね	Editional	
みやま	深山くのえですね	Editional	
月	深山くのえですね	Editional	
日本	深山くのえですね	Editional	
ライト	深山くのえですね	Editional	
青森	横浜聡子ですね	Editional	
映画	横浜聡子ですね	Editional	
横浜	横浜聡子ですね	Editional	
聡子	横浜聡子ですね	Editional	
日本	横浜聡子ですね	Editional	
日本	長島浩 (ボクサー)ですね	Editional	
時代	長島浩 (ボクサー)ですね	Editional	
選手権	長島浩 (ボクサー)ですね	Editional	
ボクシング	長島浩 (ボクサー)ですね	Editional	
武	長島浩 (ボクサー)ですね	Editional	
中国	牧霊聖経ですね	Editional	
聖書	牧霊聖経ですね	Editional	
聖	牧霊聖経ですね	Editional	
経	牧霊聖経ですね	Editional	
教会	牧霊聖経ですね	Editional	
溝田	溝田繁ですね	Editional	
繁	溝田繁ですね	Editional	
月	溝田繁ですね	Editional	
俳優	溝田繁ですね	Editional	
関西	溝田繁ですね	Editional	
津野田	津野田知重ですね	Editional	
陸軍	津野田知重ですね	Editional	
東條	津野田知重ですね	Editional	
月	津野田知重ですね	Editional	
牛島	津野田知重ですね	Editional	
隈部	隈部正美ですね	Editional	
正美	隈部正美ですね	Editional	
月	隈部正美ですね	Editional	
陸軍	隈部正美ですね	Editional	
くま	隈部正美ですね	Editional	
町野	町野主水ですね	Editional	
会津	町野主水ですね	Editional	
水	町野主水ですね	Editional	
明治	町野主水ですね	Editional	
蒲生	町野主水ですね	Editional	
月	トーマス・モーラーですね	Editional	
海軍	トーマス・モーラーですね	Editional	
作戦	トーマス・モーラーですね	Editional	
航空	トーマス・モーラーですね	Editional	
参謀	トーマス・モーラーですね	Editional	
秋山	秋山浩徳ですね	Editional	
浩徳	秋山浩徳ですね	Editional	
月	秋山浩徳ですね	Editional	
日本	秋山浩徳ですね	Editional	
ギタリスト	秋山浩徳ですね	Editional	
地質	エドワード・ベイリーですね	Editional	
エドワード	エドワード・ベイリーですね	Editional	
月	エドワード・ベイリーですね	Editional	
英国	エドワード・ベイリーですね	Editional	
王立	エドワード・ベイリーですね	Editional	
水木	水木襄ですね	Editional	
東映	水木襄ですね	Editional	
月光	水木襄ですね	Editional	
襄	水木襄ですね	Editional	
中村	水木襄ですね	Editional	
映画	千野皓司ですね	Editional	
日本	千野皓司ですね	Editional	
東京	千野皓司ですね	Editional	
ドラマ	千野皓司ですね	Editional	
千野	千野皓司ですね	Editional	
睦	坂ノ睦ですね	Editional	
坂	坂ノ睦ですね	Editional	
ばん	坂ノ睦ですね	Editional	
本名	坂ノ睦ですね	Editional	
坂野	坂ノ睦ですね	Editional	
サッカー	朴俊慶ですね	Editional	
月	朴俊慶ですね	Editional	
学校	朴俊慶ですね	Editional	
大会	朴俊慶ですね	Editional	
選手	朴俊慶ですね	Editional	
月	スーザン・ボイルですね	Editional	
番組	スーザン・ボイルですね	Editional	
スーザン	スーザン・ボイルですね	Editional	
夢	スーザン・ボイルですね	Editional	
歌手	スーザン・ボイルですね	Editional	
検事	木藤繁夫ですね	Editional	
平成	木藤繁夫ですね	Editional	
木藤	木藤繁夫ですね	Editional	
繁夫	木藤繁夫ですね	Editional	
昭和	木藤繁夫ですね	Editional	
月	シモン・ケアーですね	Editional	
デンマーク	シモン・ケアーですね	Editional	
イタリア	シモン・ケアーですね	Editional	
ユーロ	シモン・ケアーですね	Editional	
欧州	シモン・ケアーですね	Editional	
西條	西條雅俊ですね	Editional	
雅俊	西條雅俊ですね	Editional	
日本	西條雅俊ですね	Editional	
映画	西條雅俊ですね	Editional	
長野	西條雅俊ですね	Editional	
菅原	野々市市立菅原小学校ですね	Editional	
小学校	野々市市立菅原小学校ですね	Editional	
野々市	野々市市立菅原小学校ですね	Editional	
市立	野々市市立菅原小学校ですね	Editional	
いち	野々市市立菅原小学校ですね	Editional	
トム	トムとジェリー魔法の指輪ですね	Editional	
ジェリー	トムとジェリー魔法の指輪ですね	Editional	
作品	トムとジェリー魔法の指輪ですね	Editional	
魔法	トムとジェリー魔法の指輪ですね	Editional	
指輪	トムとジェリー魔法の指輪ですね	Editional	
野々市	野々市市立布水中学校ですね	Editional	
布	野々市市立布水中学校ですね	Editional	
中学校	野々市市立布水中学校ですね	Editional	
市立	野々市市立布水中学校ですね	Editional	
水中	野々市市立布水中学校ですね	Editional	
ジェリー	トムとジェリーのくるみ割り人形ですね	Editional	
トム	トムとジェリーのくるみ割り人形ですね	Editional	
人形	トムとジェリーのくるみ割り人形ですね	Editional	
くるみ	トムとジェリーのくるみ割り人形ですね	Editional	
作品	トムとジェリーのくるみ割り人形ですね	Editional	
地理	竹内啓一ですね	Editional	
竹内	竹内啓一ですね	Editional	
啓一	竹内啓一ですね	Editional	
月	竹内啓一ですね	Editional	
日本	竹内啓一ですね	Editional	
月	牧野田彩ですね	Editional	
牧野田	牧野田彩ですね	Editional	
彩	牧野田彩ですね	Editional	
あや	牧野田彩ですね	Editional	
タレント	牧野田彩ですね	Editional	
分野	淀川ヒューテックですね	Editional	
ヒュー	淀川ヒューテックですね	Editional	
テック	淀川ヒューテックですね	Editional	
フッ素	淀川ヒューテックですね	Editional	
樹脂	淀川ヒューテックですね	Editional	
アルゼンチン	カルロス・アラズラキですね	Editional	
俳優	カルロス・アラズラキですね	Editional	
声優	カルロス・アラズラキですね	Editional	
カリフォルニア	カルロス・アラズラキですね	Editional	
サクラメント	カルロス・アラズラキですね	Editional	
バラ	チャンバラJr.ですね	Editional	
チャン	チャンバラJr.ですね	Editional	
ジュニア	チャンバラJr.ですね	Editional	
日本	チャンバラJr.ですね	Editional	
お笑い	チャンバラJr.ですね	Editional	
月	四元奈生美ですね	Editional	
プロ	四元奈生美ですね	Editional	
選手	四元奈生美ですね	Editional	
北京	四元奈生美ですね	Editional	
チーム	四元奈生美ですね	Editional	
シモーヌ	シモーヌ・ヴェイユですね	Editional	
大和	大和八重子ですね	Editional	
八重子	大和八重子ですね	Editional	
やまと	大和八重子ですね	Editional	
月	大和八重子ですね	Editional	
日本	大和八重子ですね	Editional	
渡辺	渡辺佳孝ですね	Editional	
佳孝	渡辺佳孝ですね	Editional	
宮城	渡辺佳孝ですね	Editional	
サッカー	渡辺佳孝ですね	Editional	
仙台	渡辺佳孝ですね	Editional	
基地	長沼分屯基地ですね	Editional	
長沼	長沼分屯基地ですね	Editional	
高射	長沼分屯基地ですね	Editional	
航空	長沼分屯基地ですね	Editional	
ぶん	長沼分屯基地ですね	Editional	
切り	清水みおりですね	Editional	
清水	清水みおりですね	Editional	
作家	清水みおりですね	Editional	
技法	清水みおりですね	Editional	
しみず	清水みおりですね	Editional	
月	青山俊樹ですね	Editional	
国土	青山俊樹ですね	Editional	
平成	青山俊樹ですね	Editional	
青山	青山俊樹ですね	Editional	
俊樹	青山俊樹ですね	Editional	
李	李雲ですね	Editional	
朱	李雲ですね	Editional	
雲	李雲ですね	Editional	
梁山泊	李雲ですね	Editional	
富	李雲ですね	Editional	
美作	美作市立大原小学校ですね	Editional	
大原	美作市立大原小学校ですね	Editional	
小学校	美作市立大原小学校ですね	Editional	
校舎	美作市立大原小学校ですね	Editional	
市立	美作市立大原小学校ですね	Editional	
桜井	桜井春ですね	Editional	
春	桜井春ですね	Editional	
女優	桜井春ですね	Editional	
月	桜井春ですね	Editional	
日本	桜井春ですね	Editional	
出光	出光美術館駅ですね	Editional	
美術館	出光美術館駅ですね	Editional	
北九州	出光美術館駅ですね	Editional	
門司	出光美術館駅ですね	Editional	
レ	出光美術館駅ですね	Editional	
藍	李永和ですね	Editional	
李	李永和ですね	Editional	
順	李永和ですね	Editional	
永	李永和ですね	Editional	
和	李永和ですね	Editional	
藍	藍朝柱ですね	Editional	
朝	藍朝柱ですね	Editional	
柱	藍朝柱ですね	Editional	
天	藍朝柱ですね	Editional	
鼎	藍朝柱ですね	Editional	
月	三崎事件ですね	Editional	
血液	三崎事件ですね	Editional	
事件	三崎事件ですね	Editional	
死刑	三崎事件ですね	Editional	
唯一	三崎事件ですね	Editional	
平成	野崎幸雄ですね	Editional	
長官	野崎幸雄ですね	Editional	
幸雄	野崎幸雄ですね	Editional	
昭和	野崎幸雄ですね	Editional	
弁護士	野崎幸雄ですね	Editional	
ドラマ	ヒルストリート・ブルースですね	Editional	
人物	ヒルストリート・ブルースですね	Editional	
作品	ヒルストリート・ブルースですね	Editional	
エピソード	ヒルストリート・ブルースですね	Editional	
ヒル	ヒルストリート・ブルースですね	Editional	
オランダ	レオン・ボイドですね	Editional	
月	レオン・ボイドですね	Editional	
野球	レオン・ボイドですね	Editional	
大会	レオン・ボイドですね	Editional	
カナダ	レオン・ボイドですね	Editional	
月	ドン・ジャーディンですね	Editional	
王座	ドン・ジャーディンですね	Editional	
レスラー	ドン・ジャーディンですね	Editional	
地区	ドン・ジャーディンですね	Editional	
タッグ	ドン・ジャーディンですね	Editional	
学校	宇都宮日建工科専門学校ですね	Editional	
日建	宇都宮日建工科専門学校ですね	Editional	
宇都宮	宇都宮日建工科専門学校ですね	Editional	
工科	宇都宮日建工科専門学校ですね	Editional	
専門	宇都宮日建工科専門学校ですね	Editional	
浅野	浅野工学専門学校ですね	Editional	
学校	浅野工学専門学校ですね	Editional	
工学	浅野工学専門学校ですね	Editional	
専門	浅野工学専門学校ですね	Editional	
あさの	浅野工学専門学校ですね	Editional	
学校	太田自動車大学校ですね	Editional	
太田	太田自動車大学校ですね	Editional	
自動車	太田自動車大学校ですね	Editional	
群馬	太田自動車大学校ですね	Editional	
東金井	太田自動車大学校ですね	Editional	
航空	センピル教育団ですね	Editional	
海軍	センピル教育団ですね	Editional	
日本	センピル教育団ですね	Editional	
セン	センピル教育団ですね	Editional	
ピル	センピル教育団ですね	Editional	
町田	町田・デザイン専門学校ですね	Editional	
学校	町田・デザイン専門学校ですね	Editional	
専門	町田・デザイン専門学校ですね	Editional	
課程	町田・デザイン専門学校ですね	Editional	
まち	町田・デザイン専門学校ですね	Editional	
事件	紅林麻雄ですね	Editional	
紅林	紅林麻雄ですね	Editional	
警察	紅林麻雄ですね	Editional	
無罪	紅林麻雄ですね	Editional	
静岡	紅林麻雄ですね	Editional	
新穂	新穂尚子ですね	Editional	
尚子	新穂尚子ですね	Editional	
なおこ	新穂尚子ですね	Editional	
月	新穂尚子ですね	Editional	
鹿児島	新穂尚子ですね	Editional	
高田	高田道路 (曖昧さ回避)ですね	Editional	
道路	高田道路 (曖昧さ回避)ですね	Editional	
宇都宮	宇都宮環状北道路ですね	Editional	
国道	宇都宮環状北道路ですね	Editional	
環状	宇都宮環状北道路ですね	Editional	
道路	宇都宮環状北道路ですね	Editional	
北道	宇都宮環状北道路ですね	Editional	
寺	廣智寺ですね	Editional	
廣	廣智寺ですね	Editional	
智	廣智寺ですね	Editional	
観音	廣智寺ですね	Editional	
高槻	廣智寺ですね	Editional	
谷川	谷川浩司の年表ですね	Editional	
浩司	谷川浩司の年表ですね	Editional	
年表	谷川浩司の年表ですね	Editional	
戦績	谷川浩司の年表ですね	Editional	
月	カルロス・マーモルですね	Editional	
投手	カルロス・マーモルですね	Editional	
数字	カルロス・マーモルですね	Editional	
プロ	カルロス・マーモルですね	Editional	
マイナー	カルロス・マーモルですね	Editional	
宮津	宮津製作所ですね	Editional	
製作所	宮津製作所ですね	Editional	
金	宮津製作所ですね	Editional	
日本	宮津製作所ですね	Editional	
国内	宮津製作所ですね	Editional	
国王	カール (ヴェステルイェートランド公)ですね	Editional	
公	カール (ヴェステルイェートランド公)ですね	Editional	
ノルウェー	カール (ヴェステルイェートランド公)ですね	Editional	
カール	カール (ヴェステルイェートランド公)ですね	Editional	
月	カール (ヴェステルイェートランド公)ですね	Editional	
野崎	野崎圭一ですね	Editional	
圭一	野崎圭一ですね	Editional	
けい	野崎圭一ですね	Editional	
いち	野崎圭一ですね	Editional	
月	野崎圭一ですね	Editional	
番組	まちこさんと岡本くんの土曜はギューッとですね	Editional	
長崎	まちこさんと岡本くんの土曜はギューッとですね	Editional	
まち	まちこさんと岡本くんの土曜はギューッとですね	Editional	
ラジオ	まちこさんと岡本くんの土曜はギューッとですね	Editional	
佐賀	まちこさんと岡本くんの土曜はギューッとですね	Editional	
高地	高地優名ですね	Editional	
優	高地優名ですね	Editional	
月	高地優名ですね	Editional	
有限	高地優名ですね	Editional	
会社	高地優名ですね	Editional	
保高	保高徳蔵ですね	Editional	
徳蔵	保高徳蔵ですね	Editional	
月	保高徳蔵ですね	Editional	
作家	保高徳蔵ですね	Editional	
ぞう	保高徳蔵ですね	Editional	
作品	伊藤一尋ですね	Editional	
ドラマ	伊藤一尋ですね	Editional	
伊藤	伊藤一尋ですね	Editional	
テレビ	伊藤一尋ですね	Editional	
岐阜	伊藤一尋ですね	Editional	
久松	久松夕子ですね	Editional	
東京	久松夕子ですね	Editional	
夕子	久松夕子ですね	Editional	
ひさ	久松夕子ですね	Editional	
まつ	久松夕子ですね	Editional	
アルバム	シャーウッドですね	Editional	
シャー	シャーウッドですね	Editional	
ウッド	シャーウッドですね	Editional	
アメリカ合衆国	シャーウッドですね	Editional	
ポップ	シャーウッドですね	Editional	
月	クリス・アイアネッタですね	Editional	
捕手	クリス・アイアネッタですね	Editional	
シーズン	クリス・アイアネッタですね	Editional	
打率	クリス・アイアネッタですね	Editional	
本塁打	クリス・アイアネッタですね	Editional	
興	林大興ですね	Editional	
武術	林大興ですね	Editional	
林	林大興ですね	Editional	
月	林大興ですね	Editional	
テレビ	林大興ですね	Editional	
堰堤	白岩堰堤ですね	Editional	
砂防	白岩堰堤ですね	Editional	
白岩	白岩堰堤ですね	Editional	
湯川	白岩堰堤ですね	Editional	
大正	白岩堰堤ですね	Editional	
平成	根岸重治ですね	Editional	
昭和	根岸重治ですね	Editional	
月	根岸重治ですね	Editional	
東京	根岸重治ですね	Editional	
検事	根岸重治ですね	Editional	
月	柚木涼太ですね	Editional	
月刊	柚木涼太ですね	Editional	
ガン	柚木涼太ですね	Editional	
妹	柚木涼太ですね	Editional	
柚木	柚木涼太ですね	Editional	
吉	見吉隆夫ですね	Editional	
隆夫	見吉隆夫ですね	Editional	
株式会社	見吉隆夫ですね	Editional	
みよし	見吉隆夫ですね	Editional	
かお	見吉隆夫ですね	Editional	
教授	関口明ですね	Editional	
北海道	関口明ですね	Editional	
蝦夷	関口明ですね	Editional	
関口	関口明ですね	Editional	
明	関口明ですね	Editional	
月	ヨシノサツキですね	Editional	
読み切り	ヨシノサツキですね	Editional	
聖	ヨシノサツキですね	Editional	
剣	ヨシノサツキですね	Editional	
伝説	ヨシノサツキですね	Editional	
教授	家郷隆文ですね	Editional	
龍谷大学	家郷隆文ですね	Editional	
文学部	家郷隆文ですね	Editional	
文学	家郷隆文ですね	Editional	
家郷	家郷隆文ですね	Editional	
山中	山中信直ですね	Editional	
信	山中信直ですね	Editional	
直	山中信直ですね	Editional	
永	山中信直ですね	Editional	
村重	山中信直ですね	Editional	
アイドル	W∞アンナですね	Editional	
月	W∞アンナですね	Editional	
アンナ	W∞アンナですね	Editional	
川村	W∞アンナですね	Editional	
中川	W∞アンナですね	Editional	
大槌	大槌地域振興ですね	Editional	
バス	大槌地域振興ですね	Editional	
路線	大槌地域振興ですね	Editional	
地域	大槌地域振興ですね	Editional	
交通	大槌地域振興ですね	Editional	
可部	可部恒雄ですね	Editional	
平成	可部恒雄ですね	Editional	
月	可部恒雄ですね	Editional	
広島	可部恒雄ですね	Editional	
昭和	可部恒雄ですね	Editional	
女優	詩音 (AV女優)ですね	Editional	
詩音	詩音 (AV女優)ですね	Editional	
ハーフ	詩音 (AV女優)ですね	Editional	
日本	詩音 (AV女優)ですね	Editional	
身長	詩音 (AV女優)ですね	Editional	
ケーニヒ	ケーニヒハイムですね	Editional	
ハイム	ケーニヒハイムですね	Editional	
地区	ケーニヒハイムですね	Editional	
ユダヤ	ケーニヒハイムですね	Editional	
教会	ケーニヒハイムですね	Editional	
音楽	山本直忠ですね	Editional	
山本	山本直忠ですね	Editional	
東京	山本直忠ですね	Editional	
月	山本直忠ですね	Editional	
ピアノ	山本直忠ですね	Editional	
烏山	烏山神長中継局ですね	Editional	
神長	烏山神長中継局ですね	Editional	
かな	烏山神長中継局ですね	Editional	
栃木	烏山神長中継局ですね	Editional	
那須	烏山神長中継局ですね	Editional	
鹿児島	鹿児島市立錫山小中学校ですね	Editional	
学級	鹿児島市立錫山小中学校ですね	Editional	
市立	鹿児島市立錫山小中学校ですね	Editional	
錫山	鹿児島市立錫山小中学校ですね	Editional	
小中学校	鹿児島市立錫山小中学校ですね	Editional	
平成	松川隆志ですね	Editional	
日本	松川隆志ですね	Editional	
社長	松川隆志ですね	Editional	
松川	松川隆志ですね	Editional	
隆志	松川隆志ですね	Editional	
石油	ヤンブーですね	Editional	
港	ヤンブーですね	Editional	
ヤン	ヤンブーですね	Editional	
ブー	ヤンブーですね	Editional	
サウジアラビア	ヤンブーですね	Editional	
テリア	トイ・マンチェスター・テリアですね	Editional	
マンチェスター	トイ・マンチェスター・テリアですね	Editional	
ネズミ	トイ・マンチェスター・テリアですね	Editional	
人気	トイ・マンチェスター・テリアですね	Editional	
小型	トイ・マンチェスター・テリアですね	Editional	
成木	二本竹川ですね	Editional	
竹川	二本竹川ですね	Editional	
東京	二本竹川ですね	Editional	
青梅	二本竹川ですね	Editional	
北部	二本竹川ですね	Editional	
ヴァイオリン	ヴァイオリンソナタ第40番 (モーツァルト)ですね	Editional	
ソナタ	ヴァイオリンソナタ第40番 (モーツァルト)ですね	Editional	
モーツァルト	ヴァイオリンソナタ第40番 (モーツァルト)ですね	Editional	
作品	ヴァイオリンソナタ第40番 (モーツァルト)ですね	Editional	
月	ヴァイオリンソナタ第40番 (モーツァルト)ですね	Editional	
知多	知多市立旭南中学校ですね	Editional	
市立	知多市立旭南中学校ですね	Editional	
中学校	知多市立旭南中学校ですね	Editional	
旭南	知多市立旭南中学校ですね	Editional	
小学校	知多市立旭南中学校ですね	Editional	
チェロ	チェロ協奏曲 (矢代秋雄)ですね	Editional	
協奏曲	チェロ協奏曲 (矢代秋雄)ですね	Editional	
矢代	チェロ協奏曲 (矢代秋雄)ですね	Editional	
秋雄	チェロ協奏曲 (矢代秋雄)ですね	Editional	
交響	チェロ協奏曲 (矢代秋雄)ですね	Editional	
戸川	猟人日記 (戸川昌子)ですね	Editional	
猟人	猟人日記 (戸川昌子)ですね	Editional	
日記	猟人日記 (戸川昌子)ですね	Editional	
昌子	猟人日記 (戸川昌子)ですね	Editional	
原作	猟人日記 (戸川昌子)ですね	Editional	
ニューヨーク	ジョン・ワッツ・ド・ペイスターですね	Editional	
軍事	ジョン・ワッツ・ド・ペイスターですね	Editional	
消防	ジョン・ワッツ・ド・ペイスターですね	Editional	
州兵	ジョン・ワッツ・ド・ペイスターですね	Editional	
伝記	ジョン・ワッツ・ド・ペイスターですね	Editional	
沼田	沼田中継局ですね	Editional	
群馬	沼田中継局ですね	Editional	
利根	沼田中継局ですね	Editional	
町	沼田中継局ですね	Editional	
大峰山	沼田中継局ですね	Editional	
沖田	沖田駿一郎ですね	Editional	
一郎	沖田駿一郎ですね	Editional	
駿一	沖田駿一郎ですね	Editional	
日活	沖田駿一郎ですね	Editional	
映画	沖田駿一郎ですね	Editional	
藤田	藤田実彦ですね	Editional	
月	藤田実彦ですね	Editional	
師団	藤田実彦ですね	Editional	
通	藤田実彦ですね	Editional	
事件	藤田実彦ですね	Editional	
神崎	神崎みゆき ファースト・アルバムですね	Editional	
アルバム	神崎みゆき ファースト・アルバムですね	Editional	
近田	神崎みゆき ファースト・アルバムですね	Editional	
加藤	神崎みゆき ファースト・アルバムですね	Editional	
金沢	神崎みゆき ファースト・アルバムですね	Editional	
同人	こだか和麻ですね	Editional	
和	こだか和麻ですね	Editional	
作品	こだか和麻ですね	Editional	
麻	こだか和麻ですね	Editional	
漫画	こだか和麻ですね	Editional	
利根	利根大原中継局ですね	Editional	
大原	利根大原中継局ですね	Editional	
らち	利根大原中継局ですね	Editional	
群馬	利根大原中継局ですね	Editional	
沼田	利根大原中継局ですね	Editional	
哲也	くず哲也ですね	Editional	
ニッポン放送	くず哲也ですね	Editional	
上野	くず哲也ですね	Editional	
くず	くず哲也ですね	Editional	
本名	くず哲也ですね	Editional	
マリオ	スーパーマリオくんの登場キャラクターですね	Editional	
スーパー	スーパーマリオくんの登場キャラクターですね	Editional	
キャラクター	スーパーマリオくんの登場キャラクターですね	Editional	
クッパ	スーパーマリオくんの登場キャラクターですね	Editional	
敵	スーパーマリオくんの登場キャラクターですね	Editional	
交響	交響曲第4番 (モーツァルト)ですね	Editional	
モーツァルト	交響曲第4番 (モーツァルト)ですね	Editional	
月	交響曲第4番 (モーツァルト)ですね	Editional	
父	交響曲第4番 (モーツァルト)ですね	Editional	
ロンドン	交響曲第4番 (モーツァルト)ですね	Editional	
片品	片品中継局ですね	Editional	
群馬	片品中継局ですね	Editional	
利根	片品中継局ですね	Editional	
テレビ	片品中継局ですね	Editional	
演歌	水木ケイですね	Editional	
