Question	Answer	Source	Metadata
出身	クラウス＝ユルゲン・グリュンケですね	Editional	
小説	神谷恵ですね	Editional	
恵	神谷恵ですね	Editional	
詩	神谷恵ですね	Editional	
神谷	神谷恵ですね	Editional	
めぐみ	神谷恵ですね	Editional	
月	コンスタンチン・ロジャエフスキーですね	Editional	
ロシア	コンスタンチン・ロジャエフスキーですね	Editional	
党	コンスタンチン・ロジャエフスキーですね	Editional	
ソ連	コンスタンチン・ロジャエフスキーですね	Editional	
ハルビン	コンスタンチン・ロジャエフスキーですね	Editional	
税制	山下学ですね	Editional	
税	山下学ですね	Editional	
日本	山下学ですね	Editional	
教授	山下学ですね	Editional	
トン数	山下学ですね	Editional	
細野	細野幸子ですね	Editional	
幸子	細野幸子ですね	Editional	
詩人	細野幸子ですね	Editional	
詩	細野幸子ですね	Editional	
同人	細野幸子ですね	Editional	
葉月	葉月翼ですね	Editional	
翼	葉月翼ですね	Editional	
つばさ	葉月翼ですね	Editional	
月	葉月翼ですね	Editional	
日本	葉月翼ですね	Editional	
音楽	松原隆二ですね	Editional	
月	松原隆二ですね	Editional	
音楽家	松原隆二ですね	Editional	
大会	松原隆二ですね	Editional	
松原	松原隆二ですね	Editional	
漫画	牧野和子 (漫画家)ですね	Editional	
牧野	牧野和子 (漫画家)ですね	Editional	
里中	牧野和子 (漫画家)ですね	Editional	
和子	牧野和子 (漫画家)ですね	Editional	
後藤	牧野和子 (漫画家)ですね	Editional	
経済	小倉明浩ですね	Editional	
滋賀大学	小倉明浩ですね	Editional	
経済学部	小倉明浩ですね	Editional	
小倉	小倉明浩ですね	Editional	
明浩	小倉明浩ですね	Editional	
タイ	馬場悠企ですね	Editional	
リーグ	馬場悠企ですね	Editional	
馬場	馬場悠企ですね	Editional	
悠	馬場悠企ですね	Editional	
ポジション	馬場悠企ですね	Editional	
月	島津忠兼 (薩州家)ですね	Editional	
野田	島津忠兼 (薩州家)ですね	Editional	
島津	島津忠兼 (薩州家)ですね	Editional	
忠	島津忠兼 (薩州家)ですね	Editional	
長島	島津忠兼 (薩州家)ですね	Editional	
野村	野村博司ですね	Editional	
博司	野村博司ですね	Editional	
出身	野村博司ですね	Editional	
ユース	野村博司ですね	Editional	
のむら	野村博司ですね	Editional	
滋賀大学	伊藤博之 (経営学者)ですね	Editional	
経済学部	伊藤博之 (経営学者)ですね	Editional	
博士	伊藤博之 (経営学者)ですね	Editional	
伊藤	伊藤博之 (経営学者)ですね	Editional	
博之	伊藤博之 (経営学者)ですね	Editional	
滋賀大学	小田切純子ですね	Editional	
小田切	小田切純子ですね	Editional	
純子	小田切純子ですね	Editional	
経済学部	小田切純子ですね	Editional	
岐阜	小田切純子ですね	Editional	
日本	山本みち子ですね	Editional	
詩人	山本みち子ですね	Editional	
山本	山本みち子ですね	Editional	
みち子	山本みち子ですね	Editional	
やまもと	山本みち子ですね	Editional	
沖縄	宮城松隆ですね	Editional	
詩	宮城松隆ですね	Editional	
宮城	宮城松隆ですね	Editional	
隆	宮城松隆ですね	Editional	
詩人	宮城松隆ですね	Editional	
詩	森田進ですね	Editional	
詩人	森田進ですね	Editional	
日本	森田進ですね	Editional	
韓国	森田進ですね	Editional	
教授	森田進ですね	Editional	
歴程	高貝弘也ですね	Editional	
高貝	高貝弘也ですね	Editional	
弘	高貝弘也ですね	Editional	
東京	高貝弘也ですね	Editional	
たか	高貝弘也ですね	Editional	
弘子	幸田弘子ですね	Editional	
三善	幸田弘子ですね	Editional	
舞台	幸田弘子ですね	Editional	
芸術	幸田弘子ですね	Editional	
幸田	幸田弘子ですね	Editional	
サッカー	和田治雄ですね	Editional	
仙台	和田治雄ですね	Editional	
和田	和田治雄ですね	Editional	
治雄	和田治雄ですね	Editional	
月	和田治雄ですね	Editional	
樋	立田輪中人造堰樋門ですね	Editional	
輪中	立田輪中人造堰樋門ですね	Editional	
立田	立田輪中人造堰樋門ですね	Editional	
鍋田	立田輪中人造堰樋門ですね	Editional	
用水	立田輪中人造堰樋門ですね	Editional	
ハインリヒ	ハインリヒ1世 (アンハルト伯)ですね	Editional	
伯	ハインリヒ1世 (アンハルト伯)ですね	Editional	
ザクセン	ハインリヒ1世 (アンハルト伯)ですね	Editional	
公	ハインリヒ1世 (アンハルト伯)ですね	Editional	
父	ハインリヒ1世 (アンハルト伯)ですね	Editional	
岡崎	岡崎清一郎ですね	Editional	
清一郎	岡崎清一郎ですね	Editional	
月	岡崎清一郎ですね	Editional	
詩集	岡崎清一郎ですね	Editional	
歴程	岡崎清一郎ですね	Editional	
九大	有川節夫ですね	Editional	
月	有川節夫ですね	Editional	
教授	有川節夫ですね	Editional	
鹿児島	有川節夫ですね	Editional	
形式	有川節夫ですね	Editional	
コア	インテル ターボ・ブースト・テクノロジーですね	Editional	
クロック	インテル ターボ・ブースト・テクノロジーですね	Editional	
上限	インテル ターボ・ブースト・テクノロジーですね	Editional	
最大	インテル ターボ・ブースト・テクノロジーですね	Editional	
格	インテル ターボ・ブースト・テクノロジーですね	Editional	
日本	片岡弥吉ですね	Editional	
片岡	片岡弥吉ですね	Editional	
弥吉	片岡弥吉ですね	Editional	
月	片岡弥吉ですね	Editional	
長崎	片岡弥吉ですね	Editional	
クオモ	クオモですね	Editional	
イタリア	クオモですね	Editional	
姓	クオモですね	Editional	
進藤	進藤つみきですね	Editional	
女優	進藤つみきですね	Editional	
月	進藤つみきですね	Editional	
日本	進藤つみきですね	Editional	
趣味	進藤つみきですね	Editional	
月	史鉄生ですね	Editional	
鉄生	史鉄生ですね	Editional	
北京	史鉄生ですね	Editional	
史	史鉄生ですね	Editional	
中国	史鉄生ですね	Editional	
ジョン	ジョン・クロウリーですね	Editional	
クロウ	ジョン・クロウリーですね	Editional	
リー	ジョン・クロウリーですね	Editional	
アメリカ	ジョン・クロウリーですね	Editional	
月	ジョン・クロウリーですね	Editional	
中国語	是永駿ですね	Editional	
是永	是永駿ですね	Editional	
駿	是永駿ですね	Editional	
中国	是永駿ですね	Editional	
文学	是永駿ですね	Editional	
月	エミリオ・エンスエですね	Editional	
赤道ギニア	エミリオ・エンスエですね	Editional	
エミリオ	エミリオ・エンスエですね	Editional	
エン	エミリオ・エンスエですね	Editional	
スエ	エミリオ・エンスエですね	Editional	
ラウル	ラウル・バエナですね	Editional	
月	ラウル・バエナですね	Editional	
ホセ	ラウル・バエナですね	Editional	
スペイン	ラウル・バエナですね	Editional	
出身	ラウル・バエナですね	Editional	
月	ビクトル・ルイスですね	Editional	
バルセロナ	ビクトル・ルイスですね	Editional	
下部	ビクトル・ルイスですね	Editional	
シーズン	ビクトル・ルイスですね	Editional	
ビクトル	ビクトル・ルイスですね	Editional	
楽章	弦楽四重奏曲第67番 (ハイドン)ですね	Editional	
弦楽	弦楽四重奏曲第67番 (ハイドン)ですね	Editional	
ひばり	弦楽四重奏曲第67番 (ハイドン)ですね	Editional	
形式	弦楽四重奏曲第67番 (ハイドン)ですね	Editional	
短調	弦楽四重奏曲第67番 (ハイドン)ですね	Editional	
月	ステファン・サヴィッチですね	Editional	
モンテネグロ	ステファン・サヴィッチですね	Editional	
チーム	ステファン・サヴィッチですね	Editional	
ステファン	ステファン・サヴィッチですね	Editional	
ユーゴスラビア	ステファン・サヴィッチですね	Editional	
美濃	市橋長利ですね	Editional	
信長	市橋長利ですね	Editional	
織田	市橋長利ですね	Editional	
天正	市橋長利ですね	Editional	
長利	市橋長利ですね	Editional	
萩本	常田久仁子ですね	Editional	
プロデューサー	常田久仁子ですね	Editional	
東京	常田久仁子ですね	Editional	
常田	常田久仁子ですね	Editional	
月	常田久仁子ですね	Editional	
市橋	市橋利尚ですね	Editional	
利	市橋利尚ですね	Editional	
美濃	市橋利尚ですね	Editional	
斎藤	市橋利尚ですね	Editional	
左衛門	市橋利尚ですね	Editional	
岩	岩成達也ですね	Editional	
成	岩成達也ですね	Editional	
達也	岩成達也ですね	Editional	
詩	岩成達也ですね	Editional	
たつ	岩成達也ですね	Editional	
市橋	市橋氏ですね	Editional	
勝	市橋氏ですね	Editional	
時代	市橋氏ですね	Editional	
家康	市橋氏ですね	Editional	
源	市橋氏ですね	Editional	
はな	ちはな陽子ですね	Editional	
陽子	ちはな陽子ですね	Editional	
ようこ	ちはな陽子ですね	Editional	
月	ちはな陽子ですね	Editional	
プロレス	ちはな陽子ですね	Editional	
コリン	コリン・ベンジャミンですね	Editional	
ベン	コリン・ベンジャミンですね	Editional	
ジャミン	コリン・ベンジャミンですね	Editional	
ナミビア	コリン・ベンジャミンですね	Editional	
月	コリン・ベンジャミンですね	Editional	
月	アルベール・ザフィですね	Editional	
大統領	アルベール・ザフィですね	Editional	
マダガスカル	アルベール・ザフィですね	Editional	
決選	アルベール・ザフィですね	Editional	
経済	アルベール・ザフィですね	Editional	
詩人	小長谷清実ですね	Editional	
小長谷	小長谷清実ですね	Editional	
清実	小長谷清実ですね	Editional	
月	小長谷清実ですね	Editional	
現代	小長谷清実ですね	Editional	
川井	川井藤左衛門ですね	Editional	
農民	川井藤左衛門ですね	Editional	
月	川井藤左衛門ですね	Editional	
江戸	川井藤左衛門ですね	Editional	
北条	川井藤左衛門ですね	Editional	
フルート	フルートソナタ (ベートーヴェン)ですね	Editional	
ソナタ	フルートソナタ (ベートーヴェン)ですね	Editional	
ベートーヴェン	フルートソナタ (ベートーヴェン)ですね	Editional	
作品	フルートソナタ (ベートーヴェン)ですね	Editional	
番号	フルートソナタ (ベートーヴェン)ですね	Editional	
詩人	麻生直子ですね	Editional	
日本	麻生直子ですね	Editional	
詩	麻生直子ですね	Editional	
村田	麻生直子ですね	Editional	
北海道	麻生直子ですね	Editional	
文学	工藤正廣ですね	Editional	
ロシア	工藤正廣ですね	Editional	
詩	工藤正廣ですね	Editional	
教授	工藤正廣ですね	Editional	
工藤	工藤正廣ですね	Editional	
明治	松平正直ですね	Editional	
月	松平正直ですね	Editional	
内務	松平正直ですね	Editional	
福井	松平正直ですね	Editional	
県知事	松平正直ですね	Editional	
米子	永川重幸ですね	Editional	
永川	永川重幸ですね	Editional	
重幸	永川重幸ですね	Editional	
電気	永川重幸ですね	Editional	
取締役	永川重幸ですね	Editional	
うた	北風小僧の寒太郎ですね	Editional	
太郎	北風小僧の寒太郎ですね	Editional	
曲	北風小僧の寒太郎ですね	Editional	
アニメ	北風小僧の寒太郎ですね	Editional	
風景	北風小僧の寒太郎ですね	Editional	
アルバータ	ジョン・アーウィン (アルバータ州議会議員)ですね	Editional	
議会	ジョン・アーウィン (アルバータ州議会議員)ですね	Editional	
議席	ジョン・アーウィン (アルバータ州議会議員)ですね	Editional	
ジョン	ジョン・アーウィン (アルバータ州議会議員)ですね	Editional	
議員	ジョン・アーウィン (アルバータ州議会議員)ですね	Editional	
国務	ジョン・ニコル・アーウィン (国務副長官)ですね	Editional	
長官	ジョン・ニコル・アーウィン (国務副長官)ですね	Editional	
月	ジョン・ニコル・アーウィン (国務副長官)ですね	Editional	
人物	ジョン・ニコル・アーウィン (国務副長官)ですね	Editional	
次官	ジョン・ニコル・アーウィン (国務副長官)ですね	Editional	
滋賀	岩根順子ですね	Editional	
取締役	岩根順子ですね	Editional	
社長	岩根順子ですね	Editional	
岩根	岩根順子ですね	Editional	
順子	岩根順子ですね	Editional	
ジョン	ジョン・アーウィンですね	Editional	
マラソン	マーガレット・オカヨですね	Editional	
大会	マーガレット・オカヨですね	Editional	
ケニア	マーガレット・オカヨですね	Editional	
マーガレット	マーガレット・オカヨですね	Editional	
陸上	マーガレット・オカヨですね	Editional	
世紀	カップブルトンですね	Editional	
フランス	カップブルトンですね	Editional	
名	カップブルトンですね	Editional	
カップ	カップブルトンですね	Editional	
ブル	カップブルトンですね	Editional	
南関	南関ですね	Editional	
藤田	藤田尚志ですね	Editional	
尚志	藤田尚志ですね	Editional	
ウイルス	藤田尚志ですね	Editional	
ふじ	藤田尚志ですね	Editional	
たかし	藤田尚志ですね	Editional	
侍	明山賓ですね	Editional	
郎	明山賓ですね	Editional	
太子	明山賓ですね	Editional	
山	明山賓ですね	Editional	
博士	明山賓ですね	Editional	
殷	殷鈞ですね	Editional	
鈞	殷鈞ですね	Editional	
太子	殷鈞ですね	Editional	
郎	殷鈞ですね	Editional	
東宮	殷鈞ですね	Editional	
美術館	建畠晢ですね	Editional	
建	建畠晢ですね	Editional	
畠	建畠晢ですね	Editional	
芸術	建畠晢ですね	Editional	
教授	建畠晢ですね	Editional	
濱田	濱田雄太ですね	Editional	
雄太	濱田雄太ですね	Editional	
月	濱田雄太ですね	Editional	
徳島	濱田雄太ですね	Editional	
出身	濱田雄太ですね	Editional	
コス	大城かえでですね	Editional	
大城	大城かえでですね	Editional	
女優	大城かえでですね	Editional	
プレ	大城かえでですね	Editional	
日本	大城かえでですね	Editional	
森	森俊章ですね	Editional	
俊章	森俊章ですね	Editional	
月	森俊章ですね	Editional	
三重	森俊章ですね	Editional	
出身	森俊章ですね	Editional	
村山	村山大島紬ですね	Editional	
大島紬	村山大島紬ですね	Editional	
板	村山大島紬ですね	Editional	
組合	村山大島紬ですね	Editional	
伝統	村山大島紬ですね	Editional	
月	国部毅ですね	Editional	
頭取	国部毅ですね	Editional	
三井	国部毅ですね	Editional	
住友	国部毅ですね	Editional	
役員	国部毅ですね	Editional	
漫画	新堂なおとですね	Editional	
新堂	新堂なおとですね	Editional	
なお	新堂なおとですね	Editional	
日本	新堂なおとですね	Editional	
月夜	新堂なおとですね	Editional	
春	富樫持春ですね	Editional	
富樫	富樫持春ですね	Editional	
加賀	富樫持春ですね	Editional	
義持	富樫持春ですね	Editional	
将軍	富樫持春ですね	Editional	
米子	茅野恒治ですね	Editional	
昭和	茅野恒治ですね	Editional	
茅野	茅野恒治ですね	Editional	
市議会	茅野恒治ですね	Editional	
工業	茅野恒治ですね	Editional	
富樫	富樫満春ですね	Editional	
春	富樫満春ですね	Editional	
加賀	富樫満春ですね	Editional	
満	富樫満春ですね	Editional	
義持	富樫満春ですね	Editional	
サッカー	村上一樹ですね	Editional	
高校	村上一樹ですね	Editional	
大学	村上一樹ですね	Editional	
岐阜	村上一樹ですね	Editional	
村上	村上一樹ですね	Editional	
チーム	三島康平ですね	Editional	
三島	三島康平ですね	Editional	
康平	三島康平ですね	Editional	
浦和	三島康平ですね	Editional	
松本	三島康平ですね	Editional	
詩	中江俊夫ですね	Editional	
中江	中江俊夫ですね	Editional	
俊夫	中江俊夫ですね	Editional	
日本	中江俊夫ですね	Editional	
なか	中江俊夫ですね	Editional	
美咲	美咲結衣ですね	Editional	
結衣	美咲結衣ですね	Editional	
女優	美咲結衣ですね	Editional	
月	美咲結衣ですね	Editional	
龍	美咲結衣ですね	Editional	
月	カール・ワーナーですね	Editional	
オリンピック	カール・ワーナーですね	Editional	
カール	カール・ワーナーですね	Editional	
ロサンゼルス	カール・ワーナーですね	Editional	
金メダル	カール・ワーナーですね	Editional	
教授	吉田龍恵ですね	Editional	
滋賀大学	吉田龍恵ですね	Editional	
大学	吉田龍恵ですね	Editional	
委員	吉田龍恵ですね	Editional	
国際	吉田龍恵ですね	Editional	
ユニ	ユニコムですね	Editional	
コム	ユニコムですね	Editional	
株式会社	ユニコムですね	Editional	
企業	ユニコムですね	Editional	
ユニー	ユニコムですね	Editional	
増山	増山正治ですね	Editional	
月	増山正治ですね	Editional	
明治	増山正治ですね	Editional	
正	増山正治ですね	Editional	
溝口	増山正治ですね	Editional	
成	富樫満成ですね	Editional	
義持	富樫満成ですね	Editional	
義嗣	富樫満成ですね	Editional	
富樫	富樫満成ですね	Editional	
加賀	富樫満成ですね	Editional	
駒崎	駒崎弘樹ですね	Editional	
弘樹	駒崎弘樹ですね	Editional	
法人	駒崎弘樹ですね	Editional	
理事	駒崎弘樹ですね	Editional	
こま	駒崎弘樹ですね	Editional	
詩人	杉山平一ですね	Editional	
月	杉山平一ですね	Editional	
映画	杉山平一ですね	Editional	
大阪	杉山平一ですね	Editional	
教授	杉山平一ですね	Editional	
大学	今村久美ですね	Editional	
地域	今村久美ですね	Editional	
今村	今村久美ですね	Editional	
時代	今村久美ですね	Editional	
学校	今村久美ですね	Editional	
和田	やじろべえ (和田アキ子の曲)ですね	Editional	
アキ子	やじろべえ (和田アキ子の曲)ですね	Editional	
曲	やじろべえ (和田アキ子の曲)ですね	Editional	
月	やじろべえ (和田アキ子の曲)ですね	Editional	
シングル	やじろべえ (和田アキ子の曲)ですね	Editional	
月	山本繁ですね	Editional	
大学	山本繁ですね	Editional	
日本	山本繁ですね	Editional	
社会	山本繁ですね	Editional	
理事	山本繁ですね	Editional	
シングル	Still (中村あゆみの曲)ですね	Editional	
中村	Still (中村あゆみの曲)ですね	Editional	
あゆみ	Still (中村あゆみの曲)ですね	Editional	
月	Still (中村あゆみの曲)ですね	Editional	
曲	Still (中村あゆみの曲)ですね	Editional	
修	川村修就ですね	Editional	
川村	川村修就ですね	Editional	
新潟	川村修就ですね	Editional	
庭	川村修就ですね	Editional	
月	川村修就ですね	Editional	
毛	毛受芳高ですね	Editional	
法人	毛受芳高ですね	Editional	
愛知	毛受芳高ですね	Editional	
市民	毛受芳高ですね	Editional	
芳	毛受芳高ですね	Editional	
美術	佐々木和郎ですね	Editional	
東京工科大学	佐々木和郎ですね	Editional	
日本	佐々木和郎ですね	Editional	
テレビ	佐々木和郎ですね	Editional	
教授	佐々木和郎ですね	Editional	
源氏物語	幽斎本源氏物語ですね	Editional	
幽斎	幽斎本源氏物語ですね	Editional	
写本	幽斎本源氏物語ですね	Editional	
細川	幽斎本源氏物語ですね	Editional	
永	幽斎本源氏物語ですね	Editional	
明治	佐々城豊寿ですね	Editional	
佐々城	佐々城豊寿ですね	Editional	
豊寿	佐々城豊寿ですね	Editional	
月	佐々城豊寿ですね	Editional	
艶	佐々城豊寿ですね	Editional	
モデル	間宮梨花ですね	Editional	
歌手	間宮梨花ですね	Editional	
間宮	間宮梨花ですね	Editional	
月	間宮梨花ですね	Editional	
梨花	間宮梨花ですね	Editional	
信子	佐々城信子ですね	Editional	
明治	佐々城信子ですね	Editional	
独歩	佐々城信子ですね	Editional	
有島	佐々城信子ですね	Editional	
鎌倉	佐々城信子ですね	Editional	
風	風になれ (中村あゆみの曲)ですね	Editional	
中村	風になれ (中村あゆみの曲)ですね	Editional	
あゆみ	風になれ (中村あゆみの曲)ですね	Editional	
カラオケ	風になれ (中村あゆみの曲)ですね	Editional	
月	風になれ (中村あゆみの曲)ですね	Editional	
レース	田村三夫ですね	Editional	
トヨタ	田村三夫ですね	Editional	
月	田村三夫ですね	Editional	
オートレース	田村三夫ですね	Editional	
ワークス	田村三夫ですね	Editional	
哲学	広瀬巌 (哲学者)ですね	Editional	
大学	広瀬巌 (哲学者)ですね	Editional	
早稲田大学	広瀬巌 (哲学者)ですね	Editional	
広瀬	広瀬巌 (哲学者)ですね	Editional	
巌	広瀬巌 (哲学者)ですね	Editional	
四元	四元康祐ですね	Editional	
康祐	四元康祐ですね	Editional	
詩人	四元康祐ですね	Editional	
ひろ	四元康祐ですね	Editional	
月	四元康祐ですね	Editional	
モー	モーションですね	Editional	
ション	モーションですね	Editional	
文学	栩木伸明ですね	Editional	
教授	栩木伸明ですね	Editional	
アイルランド	栩木伸明ですね	Editional	
伸明	栩木伸明ですね	Editional	
早稲田大学	栩木伸明ですね	Editional	
国際	中野洋一ですね	Editional	
商学	中野洋一ですね	Editional	
中野	中野洋一ですね	Editional	
洋一	中野洋一ですね	Editional	
経済	中野洋一ですね	Editional	
ロバート	ロバート・ゴーディですね	Editional	
ゴーディ	ロバート・ゴーディですね	Editional	
ベリー	ロバート・ゴーディですね	Editional	
モー	ロバート・ゴーディですね	Editional	
タウン	ロバート・ゴーディですね	Editional	
アルバム	ベスト・オブ・ブルース・ディッキンソンですね	Editional	
ブルース	ベスト・オブ・ブルース・ディッキンソンですね	Editional	
楽曲	ベスト・オブ・ブルース・ディッキンソンですね	Editional	
ベスト	ベスト・オブ・ブルース・ディッキンソンですね	Editional	
オブ	ベスト・オブ・ブルース・ディッキンソンですね	Editional	
朱	朱ソウですね	Editional	
洪	朱ソウですね	Editional	
武	朱ソウですね	Editional	
帝	朱ソウですね	Editional	
月	朱ソウですね	Editional	
椎名	椎名セイカですね	Editional	
セ	椎名セイカですね	Editional	
イカ	椎名セイカですね	Editional	
岡山	椎名セイカですね	Editional	
出身	椎名セイカですね	Editional	
月	石田馨ですね	Editional	
部長	石田馨ですね	Editional	
県知事	石田馨ですね	Editional	
石田	石田馨ですね	Editional	
内務	石田馨ですね	Editional	
板垣	板垣 (オートバイメーカー)ですね	Editional	
オートバイ	板垣 (オートバイメーカー)ですね	Editional	
自転車	板垣 (オートバイメーカー)ですね	Editional	
メーカー	板垣 (オートバイメーカー)ですね	Editional	
伊勢崎	板垣 (オートバイメーカー)ですね	Editional	
日本	宮本太郎 (日本共産党中央委員)ですね	Editional	
共産党	宮本太郎 (日本共産党中央委員)ですね	Editional	
宮本	宮本太郎 (日本共産党中央委員)ですね	Editional	
中央	宮本太郎 (日本共産党中央委員)ですね	Editional	
委員	宮本太郎 (日本共産党中央委員)ですね	Editional	
温泉	坂本温泉 (鹿児島県)ですね	Editional	
鹿児島	坂本温泉 (鹿児島県)ですね	Editional	
坂本	坂本温泉 (鹿児島県)ですね	Editional	
硫黄	坂本温泉 (鹿児島県)ですね	Editional	
野	坂本温泉 (鹿児島県)ですね	Editional	
川畑	川畑隼人ですね	Editional	
選手	川畑隼人ですね	Editional	
月	川畑隼人ですね	Editional	
京都	川畑隼人ですね	Editional	
出身	川畑隼人ですね	Editional	
フレイ	フレイクスですね	Editional	
クス	フレイクスですね	Editional	
本	フレイクスですね	Editional	
山本	フレイクスですね	Editional	
直樹	フレイクスですね	Editional	
鳴尾	鳴尾飛行場ですね	Editional	
飛行場	鳴尾飛行場ですね	Editional	
競馬	鳴尾飛行場ですね	Editional	
海軍	鳴尾飛行場ですね	Editional	
阪神	鳴尾飛行場ですね	Editional	
教授	清水昭俊ですね	Editional	
月	清水昭俊ですね	Editional	
総合研究大学院大学	清水昭俊ですね	Editional	
清水	清水昭俊ですね	Editional	
昭俊	清水昭俊ですね	Editional	
鶏	橋本鶏二ですね	Editional	
月	橋本鶏二ですね	Editional	
俳人	橋本鶏二ですね	Editional	
俳句	橋本鶏二ですね	Editional	
鷹	橋本鶏二ですね	Editional	
月	足立淳ですね	Editional	
足立	足立淳ですね	Editional	
淳	足立淳ですね	Editional	
漫画	足立淳ですね	Editional	
人間	足立淳ですね	Editional	
小谷	小谷寺ですね	Editional	
寺	小谷寺ですね	Editional	
滋賀	小谷寺ですね	Editional	
長浜	小谷寺ですね	Editional	
寺院	小谷寺ですね	Editional	
学校	学校 (山本直樹の漫画)ですね	Editional	
山本	学校 (山本直樹の漫画)ですね	Editional	
直樹	学校 (山本直樹の漫画)ですね	Editional	
