Question	Answer	Source	Metadata
理論	立方晶窒化炭素ですね	Editional	
研究所	立方晶窒化炭素ですね	Editional	
ボン	ボン太くんですね	Editional	
太	ボン太くんですね	Editional	
アニメ	ボン太くんですね	Editional	
原作	ボン太くんですね	Editional	
キャラクター	ボン太くんですね	Editional	
家康	三河一向一揆ですね	Editional	
一揆	三河一向一揆ですね	Editional	
寺	三河一向一揆ですね	Editional	
三河	三河一向一揆ですね	Editional	
本願寺	三河一向一揆ですね	Editional	
漫画	必殺山本るりこですね	Editional	
るりこ	必殺山本るりこですね	Editional	
山本	必殺山本るりこですね	Editional	
必殺	必殺山本るりこですね	Editional	
ギャグ	必殺山本るりこですね	Editional	
金沢	笠間雄二ですね	Editional	
野球	笠間雄二ですね	Editional	
捕手	笠間雄二ですね	Editional	
ドラフト	笠間雄二ですね	Editional	
笠間	笠間雄二ですね	Editional	
太郎	太郎と次郎〜反省ザルとボクの夢〜ですね	Editional	
ドラマ	太郎と次郎〜反省ザルとボクの夢〜ですね	Editional	
ザル	太郎と次郎〜反省ザルとボクの夢〜ですね	Editional	
次郎	太郎と次郎〜反省ザルとボクの夢〜ですね	Editional	
夢	太郎と次郎〜反省ザルとボクの夢〜ですね	Editional	
月	チャールズ・マルガイですね	Editional	
シエラレオネ	チャールズ・マルガイですね	Editional	
大統領	チャールズ・マルガイですね	Editional	
党	チャールズ・マルガイですね	Editional	
人民	チャールズ・マルガイですね	Editional	
佐藤	佐藤洋之ですね	Editional	
洋之	佐藤洋之ですね	Editional	
月	佐藤洋之ですね	Editional	
シニア	佐藤洋之ですね	Editional	
アナウンサー	佐藤洋之ですね	Editional	
宮尾	宮尾登美子文学記念館ですね	Editional	
文学	宮尾登美子文学記念館ですね	Editional	
登美子	宮尾登美子文学記念館ですね	Editional	
伊達	宮尾登美子文学記念館ですね	Editional	
法人	宮尾登美子文学記念館ですね	Editional	
梅	王冕ですね	Editional	
花	王冕ですね	Editional	
中国	王冕ですね	Editional	
画家	王冕ですね	Editional	
詩人	王冕ですね	Editional	
メキシコ	アントニオ・オルティス・メナですね	Editional	
総裁	アントニオ・オルティス・メナですね	Editional	
月	アントニオ・オルティス・メナですね	Editional	
銀行	アントニオ・オルティス・メナですね	Editional	
経済	アントニオ・オルティス・メナですね	Editional	
ロシア	アレクサンドル・ベノワですね	Editional	
芸術	アレクサンドル・ベノワですね	Editional	
舞台	アレクサンドル・ベノワですね	Editional	
劇場	アレクサンドル・ベノワですね	Editional	
世紀	アレクサンドル・ベノワですね	Editional	
マックス	マックス・シュルツ (駆逐艦)ですね	Editional	
シュルツ	マックス・シュルツ (駆逐艦)ですね	Editional	
月	マックス・シュルツ (駆逐艦)ですね	Editional	
艦	マックス・シュルツ (駆逐艦)ですね	Editional	
巡洋艦	マックス・シュルツ (駆逐艦)ですね	Editional	
競輪	金古将人ですね	Editional	
選手	金古将人ですね	Editional	
月	金古将人ですね	Editional	
日本	金古将人ですね	Editional	
福島	金古将人ですね	Editional	
本庄	児玉テレビ中継局ですね	Editional	
埼玉	児玉テレビ中継局ですね	Editional	
テレビ埼玉	児玉テレビ中継局ですね	Editional	
児玉	児玉テレビ中継局ですね	Editional	
テレビ	児玉テレビ中継局ですね	Editional	
東京	大河原雅子ですね	Editional	
大河原	大河原雅子ですね	Editional	
民主党	大河原雅子ですね	Editional	
議員	大河原雅子ですね	Editional	
都議会	大河原雅子ですね	Editional	
煉瓦	江別のれんがですね	Editional	
江別	江別のれんがですね	Editional	
工場	江別のれんがですね	Editional	
北海道	江別のれんがですね	Editional	
野幌	江別のれんがですね	Editional	
新潟	とんかつ太郎ですね	Editional	
タレ	とんかつ太郎ですね	Editional	
カツ	とんかつ太郎ですね	Editional	
丼	とんかつ太郎ですね	Editional	
飯	とんかつ太郎ですね	Editional	
地球	久城育夫ですね	Editional	
久城	久城育夫ですね	Editional	
育夫	久城育夫ですね	Editional	
科学	久城育夫ですね	Editional	
教授	久城育夫ですね	Editional	
金原	金原亭伯楽ですね	Editional	
伯楽	金原亭伯楽ですね	Editional	
落語	金原亭伯楽ですね	Editional	
亭	金原亭伯楽ですね	Editional	
きん	金原亭伯楽ですね	Editional	
地球	黒田吉益ですね	Editional	
科学	黒田吉益ですね	Editional	
信州大学	黒田吉益ですね	Editional	
教授	黒田吉益ですね	Editional	
理学部	黒田吉益ですね	Editional	
足立	足立 (足立区)ですね	Editional	
地域	足立 (足立区)ですね	Editional	
千住	足立 (足立区)ですね	Editional	
郵便	足立 (足立区)ですね	Editional	
綾瀬	足立 (足立区)ですね	Editional	
月	エイドリアン・ラモですね	Editional	
ハッカー	エイドリアン・ラモですね	Editional	
情報	エイドリアン・ラモですね	Editional	
エイドリアン	エイドリアン・ラモですね	Editional	
アメリカ合衆国	エイドリアン・ラモですね	Editional	
地震	石橋克彦ですね	Editional	
石橋	石橋克彦ですね	Editional	
徳川	石橋克彦ですね	Editional	
克彦	石橋克彦ですね	Editional	
地球	石橋克彦ですね	Editional	
日本	藤田和夫ですね	Editional	
構造	藤田和夫ですね	Editional	
地質	藤田和夫ですね	Editional	
月	藤田和夫ですね	Editional	
教授	藤田和夫ですね	Editional	
泰	豊島泰盈ですね	Editional	
豊島	豊島泰盈ですね	Editional	
盈	豊島泰盈ですね	Editional	
系図	豊島泰盈ですね	Editional	
石神井	豊島泰盈ですね	Editional	
チベット	ニコライ・リョーリフですね	Editional	
美術館	ニコライ・リョーリフですね	Editional	
月	ニコライ・リョーリフですね	Editional	
ロシア	ニコライ・リョーリフですね	Editional	
ウクライナ	ニコライ・リョーリフですね	Editional	
シーズン	ダグラス・ホワイトですね	Editional	
月	ダグラス・ホワイトですね	Editional	
ジョッキー	ダグラス・ホワイトですね	Editional	
リーディング	ダグラス・ホワイトですね	Editional	
香港	ダグラス・ホワイトですね	Editional	
月	徐強一ですね	Editional	
フェザー	徐強一ですね	Editional	
ライト	徐強一ですね	Editional	
徐	徐強一ですね	Editional	
強	徐強一ですね	Editional	
内藤	内藤信直 (三郎右衛門)ですね	Editional	
月	内藤信直 (三郎右衛門)ですね	Editional	
信広	内藤信直 (三郎右衛門)ですね	Editional	
信	内藤信直 (三郎右衛門)ですね	Editional	
右	内藤信直 (三郎右衛門)ですね	Editional	
児童	木暮正夫ですね	Editional	
文学	木暮正夫ですね	Editional	
作品	木暮正夫ですね	Editional	
木暮	木暮正夫ですね	Editional	
月	木暮正夫ですね	Editional	
選手	シャーリー・ババショフですね	Editional	
オリンピック	シャーリー・ババショフですね	Editional	
自由形	シャーリー・ババショフですね	Editional	
モントリオール	シャーリー・ババショフですね	Editional	
大会	シャーリー・ババショフですね	Editional	
番組	リンカーン (テレビ番組)ですね	Editional	
レギュラー	リンカーン (テレビ番組)ですね	Editional	
月	リンカーン (テレビ番組)ですね	Editional	
芸人	リンカーン (テレビ番組)ですね	Editional	
リンカーン	リンカーン (テレビ番組)ですね	Editional	
月	ミハイル・ネステロフですね	Editional	
モスクワ	ミハイル・ネステロフですね	Editional	
ロシア	ミハイル・ネステロフですね	Editional	
主義	ミハイル・ネステロフですね	Editional	
ミハイル	ミハイル・ネステロフですね	Editional	
マーサ	マーサ21ですね	Editional	
北館	マーサ21ですね	Editional	
月	マーサ21ですね	Editional	
東	マーサ21ですね	Editional	
通路	マーサ21ですね	Editional	
創価学会	池田尊弘ですね	Editional	
池田	池田尊弘ですね	Editional	
創価	池田尊弘ですね	Editional	
学園	池田尊弘ですね	Editional	
関西	池田尊弘ですね	Editional	
和田	和田篤ですね	Editional	
篤	和田篤ですね	Editional	
わ	和田篤ですね	Editional	
アナウンサー	和田篤ですね	Editional	
満州	和田篤ですね	Editional	
中村	中村充 (アナウンサー)ですね	Editional	
充	中村充 (アナウンサー)ですね	Editional	
アナウンサー	中村充 (アナウンサー)ですね	Editional	
なか	中村充 (アナウンサー)ですね	Editional	
むら	中村充 (アナウンサー)ですね	Editional	
秋山	秋山隆ですね	Editional	
隆	秋山隆ですね	Editional	
東京	秋山隆ですね	Editional	
時代	秋山隆ですね	Editional	
佐賀	秋山隆ですね	Editional	
覚	覚満淵ですね	Editional	
大沼	覚満淵ですね	Editional	
月	覚満淵ですね	Editional	
淵	覚満淵ですね	Editional	
湿原	覚満淵ですね	Editional	
後藤	後藤哲ですね	Editional	
哲	後藤哲ですね	Editional	
月	後藤哲ですね	Editional	
日本	後藤哲ですね	Editional	
男性	後藤哲ですね	Editional	
梁山泊	関勝 (水滸伝)ですね	Editional	
関	関勝 (水滸伝)ですね	Editional	
戦い	関勝 (水滸伝)ですね	Editional	
宋	関勝 (水滸伝)ですね	Editional	
勝	関勝 (水滸伝)ですね	Editional	
平井	平井一家ですね	Editional	
一家	平井一家ですね	Editional	
暴力団	平井一家ですね	Editional	
愛知	平井一家ですね	Editional	
豊橋	平井一家ですね	Editional	
キャリア	菅原良ですね	Editional	
菅原	菅原良ですね	Editional	
良	菅原良ですね	Editional	
工学	菅原良ですね	Editional	
す	菅原良ですね	Editional	
月	真田聖也ですね	Editional	
タッグ	真田聖也ですね	Editional	
王座	真田聖也ですね	Editional	
真田	真田聖也ですね	Editional	
征矢	真田聖也ですね	Editional	
譲	桑原譲太郎ですね	Editional	
太郎	桑原譲太郎ですね	Editional	
月	桑原譲太郎ですね	Editional	
小説	桑原譲太郎ですね	Editional	
電子	桑原譲太郎ですね	Editional	
ユキ	霧賀ユキですね	Editional	
きり	霧賀ユキですね	Editional	
作品	霧賀ユキですね	Editional	
霧	霧賀ユキですね	Editional	
賀	霧賀ユキですね	Editional	
藤	藤工業ですね	Editional	
工業	藤工業ですね	Editional	
藤岡	藤工業ですね	Editional	
群馬	藤工業ですね	Editional	
ふじ	藤工業ですね	Editional	
千五郎	茂山千五郎家ですね	Editional	
狂言	茂山千五郎家ですね	Editional	
茂山	茂山千五郎家ですね	Editional	
虎	茂山千五郎家ですね	Editional	
千作	茂山千五郎家ですね	Editional	
月	池田太ですね	Editional	
サッカー	池田太ですね	Editional	
浦和	池田太ですね	Editional	
女子	池田太ですね	Editional	
選手	池田太ですね	Editional	
ニワトリ	ブルさんはおねむですね	Editional	
スパイク	ブルさんはおねむですね	Editional	
鳴き声	ブルさんはおねむですね	Editional	
外	ブルさんはおねむですね	Editional	
柵	ブルさんはおねむですね	Editional	
札幌	クラークコインですね	Editional	
コイン	クラークコインですね	Editional	
クラーク	クラークコインですね	Editional	
商工	クラークコインですね	Editional	
商業	クラークコインですね	Editional	
作品	神宮司訓之ですね	Editional	
訓	神宮司訓之ですね	Editional	
メカ	神宮司訓之ですね	Editional	
神宮	神宮司訓之ですね	Editional	
司	神宮司訓之ですね	Editional	
アニメ	松田彬人ですね	Editional	
曲	松田彬人ですね	Editional	
名義	松田彬人ですね	Editional	
松田	松田彬人ですね	Editional	
彬	松田彬人ですね	Editional	
野本	野本かりあですね	Editional	
月	野本かりあですね	Editional	
日本	野本かりあですね	Editional	
歌手	野本かりあですね	Editional	
モデル	野本かりあですね	Editional	
衛	孝公 (秦)ですね	Editional	
公	孝公 (秦)ですね	Editional	
孝	孝公 (秦)ですね	Editional	
魏	孝公 (秦)ですね	Editional	
秦	孝公 (秦)ですね	Editional	
近江	近江薬業ですね	Editional	
医薬品	近江薬業ですね	Editional	
薬	近江薬業ですね	Editional	
株式会社	近江薬業ですね	Editional	
滋賀	近江薬業ですね	Editional	
學	美味學院ですね	Editional	
ドラマ	美味學院ですね	Editional	
月	美味學院ですね	Editional	
学園	美味學院ですね	Editional	
人物	美味學院ですね	Editional	
芸術	イワン・クラムスコイですね	Editional	
ロシア	イワン・クラムスコイですね	Editional	
美術	イワン・クラムスコイですね	Editional	
月	イワン・クラムスコイですね	Editional	
アカデミー	イワン・クラムスコイですね	Editional	
蒲刈	蒲刈群島ですね	Editional	
群島	蒲刈群島ですね	Editional	
上蒲刈島	蒲刈群島ですね	Editional	
下蒲刈島	蒲刈群島ですね	Editional	
安芸灘	蒲刈群島ですね	Editional	
久	久ヶ沢徹ですね	Editional	
沢	久ヶ沢徹ですね	Editional	
徹	久ヶ沢徹ですね	Editional	
さわ	久ヶ沢徹ですね	Editional	
月	久ヶ沢徹ですね	Editional	
ヴァイオリン	ヴァイオリン協奏曲第5番 (モーツァルト)ですね	Editional	
モーツァルト	ヴァイオリン協奏曲第5番 (モーツァルト)ですね	Editional	
協奏曲	ヴァイオリン協奏曲第5番 (モーツァルト)ですね	Editional	
楽章	ヴァイオリン協奏曲第5番 (モーツァルト)ですね	Editional	
拍子	ヴァイオリン協奏曲第5番 (モーツァルト)ですね	Editional	
ダーク	ダーク・ムーアですね	Editional	
ムーア	ダーク・ムーアですね	Editional	
スペイン	ダーク・ムーアですね	Editional	
豊山	豊山北出入口ですね	Editional	
北	豊山北出入口ですね	Editional	
出入口	豊山北出入口ですね	Editional	
名古屋	豊山北出入口ですね	Editional	
きた	豊山北出入口ですね	Editional	
功労	功労章ですね	Editional	
章	功労章ですね	Editional	
勲章	功労章ですね	Editional	
消防	功労章ですね	Editional	
日本	功労章ですね	Editional	
学生	菅公学生服ですね	Editional	
菅公	菅公学生服ですね	Editional	
岡山	菅公学生服ですね	Editional	
衣料	菅公学生服ですね	Editional	
企業	菅公学生服ですね	Editional	
済	済寧市ですね	Editional	
寧	済寧市ですね	Editional	
山東	済寧市ですね	Editional	
南	済寧市ですね	Editional	
交通	済寧市ですね	Editional	
モード	虫姫さまですね	Editional	
バージョン	虫姫さまですね	Editional	
ウルトラ	虫姫さまですね	Editional	
虫	虫姫さまですね	Editional	
姫	虫姫さまですね	Editional	
レオナルド	レオナルド博士とキリン村のなかまたちですね	Editional	
博士	レオナルド博士とキリン村のなかまたちですね	Editional	
キリン	レオナルド博士とキリン村のなかまたちですね	Editional	
月	レオナルド博士とキリン村のなかまたちですね	Editional	
トイザらス	レオナルド博士とキリン村のなかまたちですね	Editional	
シーズン	アントニオ・マクダイスですね	Editional	
膝	アントニオ・マクダイスですね	Editional	
リバウンド	アントニオ・マクダイスですね	Editional	
身体	アントニオ・マクダイスですね	Editional	
能力	アントニオ・マクダイスですね	Editional	
大川	大川功ですね	Editional	
月	大川功ですね	Editional	
セガ	大川功ですね	Editional	
功	大川功ですね	Editional	
ゲーム	大川功ですね	Editional	
大阪	大阪・アート・カレイドスコープですね	Editional	
アート	大阪・アート・カレイドスコープですね	Editional	
カレイド	大阪・アート・カレイドスコープですね	Editional	
スコープ	大阪・アート・カレイドスコープですね	Editional	
現代	大阪・アート・カレイドスコープですね	Editional	
剣道	大城戸功ですね	Editional	
城戸	大城戸功ですね	Editional	
功	大城戸功ですね	Editional	
選手権	大城戸功ですね	Editional	
大会	大城戸功ですね	Editional	
五明	五明祐子ですね	Editional	
祐子	五明祐子ですね	Editional	
月	五明祐子ですね	Editional	
ゆうこ	五明祐子ですね	Editional	
日本	五明祐子ですね	Editional	
小倉	小倉理恵ですね	Editional	
理恵	小倉理恵ですね	Editional	
アナウンサー	小倉理恵ですね	Editional	
おぐら	小倉理恵ですね	Editional	
りえ	小倉理恵ですね	Editional	
月	小手川宏基ですね	Editional	
大分	小手川宏基ですね	Editional	
リーグ	小手川宏基ですね	Editional	
小手川	小手川宏基ですね	Editional	
トップ	小手川宏基ですね	Editional	
月	ウィリアム・ランダル・クリーマーですね	Editional	
勲章	ウィリアム・ランダル・クリーマーですね	Editional	
ウィリアム	ウィリアム・ランダル・クリーマーですね	Editional	
イギリス	ウィリアム・ランダル・クリーマーですね	Editional	
政治	ウィリアム・ランダル・クリーマーですね	Editional	
寺	八坂寺 (松山市)ですね	Editional	
本堂	八坂寺 (松山市)ですね	Editional	
本尊	八坂寺 (松山市)ですね	Editional	
山門	八坂寺 (松山市)ですね	Editional	
八坂	八坂寺 (松山市)ですね	Editional	
朝霞	朝霞市立朝霞第三中学校ですね	Editional	
中学校	朝霞市立朝霞第三中学校ですね	Editional	
小学	朝霞市立朝霞第三中学校ですね	Editional	
通称	朝霞市立朝霞第三中学校ですね	Editional	
体育	朝霞市立朝霞第三中学校ですね	Editional	
月	斎藤洋一郎ですね	Editional	
新潟	斎藤洋一郎ですね	Editional	
近鉄	斎藤洋一郎ですね	Editional	
斎藤	斎藤洋一郎ですね	Editional	
洋一郎	斎藤洋一郎ですね	Editional	
うり	うりふたつ☆キミですね	Editional	
月	うりふたつ☆キミですね	Editional	
ふたつ	うりふたつ☆キミですね	Editional	
キミ	うりふたつ☆キミですね	Editional	
陽一	うりふたつ☆キミですね	Editional	
全米	ミッチ・マロイですね	Editional	
ミッチ	ミッチ・マロイですね	Editional	
月	ミッチ・マロイですね	Editional	
アメリカ合衆国	ミッチ・マロイですね	Editional	
ノースダコタ	ミッチ・マロイですね	Editional	
ハス	ハスカールですね	Editional	
イングランド	ハスカールですね	Editional	
傭兵	ハスカールですね	Editional	
制度	ハスカールですね	Editional	
槍	ハスカールですね	Editional	
絣	塩沢紬ですね	Editional	
紬	塩沢紬ですね	Editional	
真綿	塩沢紬ですね	Editional	
すり	塩沢紬ですね	Editional	
塩沢	塩沢紬ですね	Editional	
鈴木	鈴木桂一郎ですね	Editional	
月	鈴木桂一郎ですね	Editional	
アナウンサー	鈴木桂一郎ですね	Editional	
学習院大学	鈴木桂一郎ですね	Editional	
桂一郎	鈴木桂一郎ですね	Editional	
康	康円ですね	Editional	
円	康円ですね	Editional	
時代	康円ですね	Editional	
仏師	康円ですね	Editional	
運慶	康円ですね	Editional	
月	宮本佳那子ですね	Editional	
東映	宮本佳那子ですね	Editional	
宮本	宮本佳那子ですね	Editional	
劇場	宮本佳那子ですね	Editional	
佳那子	宮本佳那子ですね	Editional	
陳	陳和卿ですね	Editional	
東大寺	陳和卿ですね	Editional	
月	陳和卿ですね	Editional	
卿	陳和卿ですね	Editional	
和	陳和卿ですね	Editional	
義治	脇屋義治ですね	Editional	
義助	脇屋義治ですね	Editional	
義貞	脇屋義治ですね	Editional	
父	脇屋義治ですね	Editional	
脇屋	脇屋義治ですね	Editional	
赤間	赤間宿ですね	Editional	
宿	赤間宿ですね	Editional	
唐津	赤間宿ですね	Editional	
あか	赤間宿ですね	Editional	
しゅく	赤間宿ですね	Editional	
仏師	康慶ですね	Editional	
康	康慶ですね	Editional	
