Question	Answer	Source	Metadata
党	横山博幸ですね	Editional	
愛媛	横山博幸ですね	Editional	
議員	横山博幸ですね	Editional	
維新	横山博幸ですね	Editional	
本塁打	宗佑磨ですね	Editional	
月	宗佑磨ですね	Editional	
一軍	宗佑磨ですね	Editional	
打者	宗佑磨ですね	Editional	
打率	宗佑磨ですね	Editional	
野球	高木伴ですね	Editional	
月	高木伴ですね	Editional	
日本	高木伴ですね	Editional	
投手	高木伴ですね	Editional	
川口	高木伴ですね	Editional	
月	沢村嘉一ですね	Editional	
社長	沢村嘉一ですね	Editional	
工場	沢村嘉一ですね	Editional	
沢村	沢村嘉一ですね	Editional	
嘉一	沢村嘉一ですね	Editional	
沖縄	仲里利信ですね	Editional	
議員	仲里利信ですね	Editional	
西銘	仲里利信ですね	Editional	
衆議院	仲里利信ですね	Editional	
県議会	仲里利信ですね	Editional	
浦田	浦田又治ですね	Editional	
又治	浦田又治ですね	Editional	
アニメーション	浦田又治ですね	Editional	
東映	浦田又治ですね	Editional	
日本	浦田又治ですね	Editional	
取締役	大内脩吉ですね	Editional	
平成	大内脩吉ですね	Editional	
同社	大内脩吉ですね	Editional	
月	大内脩吉ですね	Editional	
社長	大内脩吉ですね	Editional	
月	坂寄晴一ですね	Editional	
野球	坂寄晴一ですね	Editional	
リーグ	坂寄晴一ですね	Editional	
プロ	坂寄晴一ですね	Editional	
チーム	坂寄晴一ですね	Editional	
野球	齋藤綱記ですね	Editional	
大会	齋藤綱記ですね	Editional	
リーグ	齋藤綱記ですね	Editional	
スロー	齋藤綱記ですね	Editional	
北海道	齋藤綱記ですね	Editional	
社長	高橋秀明ですね	Editional	
システム	高橋秀明ですね	Editional	
月	高橋秀明ですね	Editional	
取締役	高橋秀明ですね	Editional	
日立金属	高橋秀明ですね	Editional	
高岡	中野純吾ですね	Editional	
亜	中野純吾ですね	Editional	
衣	中野純吾ですね	Editional	
中野	中野純吾ですね	Editional	
吾	中野純吾ですね	Editional	
秀夫	長吉秀夫ですね	Editional	
舞台	長吉秀夫ですね	Editional	
明治大学	長吉秀夫ですね	Editional	
祭り	長吉秀夫ですね	Editional	
大麻	長吉秀夫ですね	Editional	
岩泉	岩泉純木家具ですね	Editional	
家具	岩泉純木家具ですね	Editional	
純	岩泉純木家具ですね	Editional	
木	岩泉純木家具ですね	Editional	
会社	岩泉純木家具ですね	Editional	
経済	ジェームズ・ハミルトン (計量経済学者)ですね	Editional	
ジェームズ	ジェームズ・ハミルトン (計量経済学者)ですね	Editional	
ハミルトン	ジェームズ・ハミルトン (計量経済学者)ですね	Editional	
学者	ジェームズ・ハミルトン (計量経済学者)ですね	Editional	
米国	ジェームズ・ハミルトン (計量経済学者)ですね	Editional	
豊岡	豊岡市立八条小学校ですね	Editional	
小学校	豊岡市立八条小学校ですね	Editional	
市立	豊岡市立八条小学校ですね	Editional	
りつ	豊岡市立八条小学校ですね	Editional	
兵庫	豊岡市立八条小学校ですね	Editional	
日本	大槻康勝ですね	Editional	
学生	大槻康勝ですね	Editional	
インカレ	大槻康勝ですね	Editional	
大会	大槻康勝ですね	Editional	
陸上	大槻康勝ですね	Editional	
宇宙	坂田俊文ですね	Editional	
工学	坂田俊文ですね	Editional	
坂田	坂田俊文ですね	Editional	
俊文	坂田俊文ですね	Editional	
月	坂田俊文ですね	Editional	
久慈	久慈ですね	Editional	
くじ	久慈ですね	Editional	
首都	首都圏電鉄京義・中央線ですね	Editional	
電鉄	首都圏電鉄京義・中央線ですね	Editional	
京	首都圏電鉄京義・中央線ですね	Editional	
義	首都圏電鉄京義・中央線ですね	Editional	
中央	首都圏電鉄京義・中央線ですね	Editional	
作品	仁科鳩美ですね	Editional	
仁科	仁科鳩美ですね	Editional	
月	仁科鳩美ですね	Editional	
映画	仁科鳩美ですね	Editional	
昭和	仁科鳩美ですね	Editional	
吉田	吉田正 (曖昧さ回避)ですね	Editional	
正	吉田正 (曖昧さ回避)ですね	Editional	
音楽	小川京子ですね	Editional	
ピアノ	小川京子ですね	Editional	
日本	小川京子ですね	Editional	
小川	小川京子ですね	Editional	
京子	小川京子ですね	Editional	
党	落合貴之ですね	Editional	
議員	落合貴之ですね	Editional	
月	落合貴之ですね	Editional	
衆議院	落合貴之ですね	Editional	
東京	落合貴之ですね	Editional	
貴族	小林次郎ですね	Editional	
事務	小林次郎ですね	Editional	
長野	小林次郎ですね	Editional	
書記官	小林次郎ですね	Editional	
参議院	小林次郎ですね	Editional	
明治	河野秀男ですね	Editional	
昭和	河野秀男ですね	Editional	
河野	河野秀男ですね	Editional	
会計検査院	河野秀男ですね	Editional	
議員	河野秀男ですね	Editional	
裁判所	今村信行ですね	Editional	
今村	今村信行ですね	Editional	
月	今村信行ですね	Editional	
伊那	今村信行ですね	Editional	
東京	今村信行ですね	Editional	
アニメ	シルシですね	Editional	
シングル	シルシですね	Editional	
ソード	シルシですね	Editional	
アート	シルシですね	Editional	
オンライン	シルシですね	Editional	
シリーズ	伸童舎ですね	Editional	
アニメ	伸童舎ですね	Editional	
野崎	伸童舎ですね	Editional	
アニメーション	伸童舎ですね	Editional	
ガン	伸童舎ですね	Editional	
月	坂元大希ですね	Editional	
高校	坂元大希ですね	Editional	
坂元	坂元大希ですね	Editional	
プロ	坂元大希ですね	Editional	
大津	坂元大希ですね	Editional	
バーンズ	マイク・バーンズですね	Editional	
クラブ	マイク・バーンズですね	Editional	
選手	マイク・バーンズですね	Editional	
ワールドカップ	マイク・バーンズですね	Editional	
月	マイク・バーンズですね	Editional	
ジャッキー	ジャッキー・ヘイズですね	Editional	
物理	新井朝雄ですね	Editional	
新井	新井朝雄ですね	Editional	
朝雄	新井朝雄ですね	Editional	
日本	新井朝雄ですね	Editional	
学者	新井朝雄ですね	Editional	
宗	瀬上景康ですね	Editional	
伊達	瀬上景康ですね	Editional	
康	瀬上景康ですね	Editional	
景	瀬上景康ですね	Editional	
月	瀬上景康ですね	Editional	
奥山	奥山忠信ですね	Editional	
忠信	奥山忠信ですね	Editional	
のぶ	奥山忠信ですね	Editional	
日本	奥山忠信ですね	Editional	
経済	奥山忠信ですね	Editional	
委員	藤野保史ですね	Editional	
共産党	藤野保史ですね	Editional	
日本	藤野保史ですね	Editional	
政策	藤野保史ですね	Editional	
藤野	藤野保史ですね	Editional	
音楽	西原健一郎ですね	Editional	
西原	西原健一郎ですね	Editional	
健一郎	西原健一郎ですね	Editional	
プロジェクト	西原健一郎ですね	Editional	
クラフト	西原健一郎ですね	Editional	
白木	白木正博ですね	Editional	
医学	白木正博ですね	Editional	
産婦人科	白木正博ですね	Editional	
日本	白木正博ですね	Editional	
産科	白木正博ですね	Editional	
美術	宮坂勝ですね	Editional	
宮坂	宮坂勝ですね	Editional	
勝	宮坂勝ですね	Editional	
月	宮坂勝ですね	Editional	
洋画	宮坂勝ですね	Editional	
月	アンディ・リー (ボクサー)ですね	Editional	
ミドル	アンディ・リー (ボクサー)ですね	Editional	
世界	アンディ・リー (ボクサー)ですね	Editional	
王座	アンディ・リー (ボクサー)ですね	Editional	
アイルランド	アンディ・リー (ボクサー)ですね	Editional	
教授	寺田建比古ですね	Editional	
ヨーロッパ	寺田建比古ですね	Editional	
文明	寺田建比古ですね	Editional	
原動力	寺田建比古ですね	Editional	
世紀	寺田建比古ですね	Editional	
シューズ	スポットビルトですね	Editional	
スポーツシューズ	スポットビルトですね	Editional	
アメリカ	スポットビルトですね	Editional	
ランニング	スポットビルトですね	Editional	
技術	スポットビルトですね	Editional	
漫画	久呂田まさみですね	Editional	
文庫	久呂田まさみですね	Editional	
久	久呂田まさみですね	Editional	
呂	久呂田まさみですね	Editional	
田	久呂田まさみですね	Editional	
京都	山森ススムですね	Editional	
漫画	山森ススムですね	Editional	
山森	山森ススムですね	Editional	
劇画	山森ススムですね	Editional	
月	山森ススムですね	Editional	
漫画	K・元美津ですね	Editional	
京都	K・元美津ですね	Editional	
文庫	K・元美津ですね	Editional	
月	K・元美津ですね	Editional	
劇画	K・元美津ですね	Editional	
佐	佐村河内守ですね	Editional	
河内	佐村河内守ですね	Editional	
月	佐村河内守ですね	Editional	
交響	佐村河内守ですね	Editional	
新垣	佐村河内守ですね	Editional	
金	金聖響ですね	Editional	
音楽	金聖響ですね	Editional	
月	金聖響ですね	Editional	
佐	金聖響ですね	Editional	
河内	金聖響ですね	Editional	
声優	濱健人ですね	Editional	
賢	濱健人ですね	Editional	
専門	濱健人ですね	Editional	
学校	濱健人ですね	Editional	
太字	濱健人ですね	Editional	
事務	パトリック・バウマン (バスケットボール)ですね	Editional	
総長	パトリック・バウマン (バスケットボール)ですね	Editional	
バスケットボール	パトリック・バウマン (バスケットボール)ですね	Editional	
月	パトリック・バウマン (バスケットボール)ですね	Editional	
オリンピック	パトリック・バウマン (バスケットボール)ですね	Editional	
月	吉岡榊ですね	Editional	
平成	吉岡榊ですね	Editional	
吉岡	吉岡榊ですね	Editional	
榊	吉岡榊ですね	Editional	
作品	吉岡榊ですね	Editional	
カナダ	ジョン・サンビーですね	Editional	
月	ジョン・サンビーですね	Editional	
教会	ジョン・サンビーですね	Editional	
ジョン	ジョン・サンビーですね	Editional	
日本	ジョン・サンビーですね	Editional	
コンサート	伊藤誠 (シンガーソングライター)ですね	Editional	
月	伊藤誠 (シンガーソングライター)ですね	Editional	
島根	伊藤誠 (シンガーソングライター)ですね	Editional	
松江	伊藤誠 (シンガーソングライター)ですね	Editional	
銀行	伊藤誠 (シンガーソングライター)ですね	Editional	
月	ホセ・ベナビデスですね	Editional	
世界	ホセ・ベナビデスですね	Editional	
スーパー	ホセ・ベナビデスですね	Editional	
ライト	ホセ・ベナビデスですね	Editional	
王座	ホセ・ベナビデスですね	Editional	
エド	エド・ハーンですね	Editional	
ハーン	エド・ハーンですね	Editional	
断層	関谷断層ですね	Editional	
栃木	関谷断層ですね	Editional	
関谷	関谷断層ですね	Editional	
北部	関谷断層ですね	Editional	
せき	関谷断層ですね	Editional	
中静	中静透ですね	Editional	
透	中静透ですね	Editional	
なか	中静透ですね	Editional	
しずか	中静透ですね	Editional	
月	中静透ですね	Editional	
菘	真下晩菘ですね	Editional	
晩	真下晩菘ですね	Editional	
真下	真下晩菘ですね	Editional	
江戸	真下晩菘ですね	Editional	
中萩原	真下晩菘ですね	Editional	
蒼	蒼井ですね	Editional	
井	蒼井ですね	Editional	
あおい	蒼井ですね	Editional	
植物	大橋広好ですね	Editional	
委員	大橋広好ですね	Editional	
大橋	大橋広好ですね	Editional	
日本	大橋広好ですね	Editional	
東北大学	大橋広好ですね	Editional	
飯塚	飯塚真穂ですね	Editional	
真穂	飯塚真穂ですね	Editional	
月	飯塚真穂ですね	Editional	
日本	飯塚真穂ですね	Editional	
グラビア	飯塚真穂ですね	Editional	
議員	田村貴昭ですね	Editional	
衆議院	田村貴昭ですね	Editional	
九州	田村貴昭ですね	Editional	
ブロック	田村貴昭ですね	Editional	
田村	田村貴昭ですね	Editional	
月	ヘレン・ヘイマンですね	Editional	
貴族	ヘレン・ヘイマンですね	Editional	
議員	ヘレン・ヘイマンですね	Editional	
女	ヘレン・ヘイマンですね	Editional	
男爵	ヘレン・ヘイマンですね	Editional	
野球	近藤弘基ですね	Editional	
プロ	近藤弘基ですね	Editional	
近藤	近藤弘基ですね	Editional	
月	近藤弘基ですね	Editional	
中日	近藤弘基ですね	Editional	
伯	ロバート・スペンサー (第4代サンダーランド伯)ですね	Editional	
チャールズ	ロバート・スペンサー (第4代サンダーランド伯)ですね	Editional	
公	ロバート・スペンサー (第4代サンダーランド伯)ですね	Editional	
爵位	ロバート・スペンサー (第4代サンダーランド伯)ですね	Editional	
ロバート	ロバート・スペンサー (第4代サンダーランド伯)ですね	Editional	
月	朝山意林庵ですね	Editional	
細川	朝山意林庵ですね	Editional	
慶長	朝山意林庵ですね	Editional	
寛永	朝山意林庵ですね	Editional	
儒学	朝山意林庵ですね	Editional	
空間	直和 (位相空間論)ですね	Editional	
位相	直和 (位相空間論)ですね	Editional	
積	直和 (位相空間論)ですね	Editional	
部分	直和 (位相空間論)ですね	Editional	
開	直和 (位相空間論)ですね	Editional	
映像	尾崎孔一ですね	Editional	
音響	尾崎孔一ですね	Editional	
プロレス	尾崎孔一ですね	Editional	
孔	尾崎孔一ですね	Editional	
他	尾崎孔一ですね	Editional	
農業	吉川久衛ですね	Editional	
衆議院	吉川久衛ですね	Editional	
長野	吉川久衛ですね	Editional	
農林	吉川久衛ですね	Editional	
農協	吉川久衛ですね	Editional	
月	池内沙織ですね	Editional	
東京	池内沙織ですね	Editional	
池内	池内沙織ですね	Editional	
日本	池内沙織ですね	Editional	
議員	池内沙織ですね	Editional	
関数	ライス＝シャピロの定理ですね	Editional	
部分	ライス＝シャピロの定理ですね	Editional	
定理	ライス＝シャピロの定理ですね	Editional	
可算	ライス＝シャピロの定理ですね	Editional	
ライス	ライス＝シャピロの定理ですね	Editional	
笹山	笹山希ですね	Editional	
希	笹山希ですね	Editional	
月	笹山希ですね	Editional	
女優	笹山希ですね	Editional	
人気	笹山希ですね	Editional	
月	清水隆三ですね	Editional	
日本	清水隆三ですね	Editional	
清水	清水隆三ですね	Editional	
隆三	清水隆三ですね	Editional	
サッカー	清水隆三ですね	Editional	
月	杉浦貞二郎ですね	Editional	
立教大学	杉浦貞二郎ですね	Editional	
陸軍	杉浦貞二郎ですね	Editional	
明治	杉浦貞二郎ですね	Editional	
日本	杉浦貞二郎ですね	Editional	
英語	パータンですね	Editional	
インド	パータンですね	Editional	
都市	パータンですね	Editional	
世紀	パータンですね	Editional	
治世	パータンですね	Editional	
宗	祥光院ですね	Editional	
伊達	祥光院ですね	Editional	
祥	祥光院ですね	Editional	
泰	祥光院ですね	Editional	
政	祥光院ですね	Editional	
月	エド・ロジャースですね	Editional	
ロジャース	エド・ロジャースですね	Editional	
右	エド・ロジャースですね	Editional	
マイナー	エド・ロジャースですね	Editional	
シーズン	エド・ロジャースですね	Editional	
議員	堀内照文ですね	Editional	
衆議院	堀内照文ですね	Editional	
兵庫	堀内照文ですね	Editional	
参議院	堀内照文ですね	Editional	
日本	堀内照文ですね	Editional	
上月	上月景貞ですね	Editional	
景	上月景貞ですね	Editional	
城	上月景貞ですね	Editional	
貞	上月景貞ですね	Editional	
宇喜多	上月景貞ですね	Editional	
近藤	近藤郁美ですね	Editional	
郁美	近藤郁美ですね	Editional	
女優	近藤郁美ですね	Editional	
こん	近藤郁美ですね	Editional	
いくみ	近藤郁美ですね	Editional	
議員	真島省三ですね	Editional	
福岡	真島省三ですね	Editional	
共産党	真島省三ですね	Editional	
日本	真島省三ですね	Editional	
衆議院	真島省三ですね	Editional	
漫画	斎藤次郎 (教育評論家)ですね	Editional	
次郎	斎藤次郎 (教育評論家)ですね	Editional	
子ども	斎藤次郎 (教育評論家)ですね	Editional	
委員	斎藤次郎 (教育評論家)ですね	Editional	
斎藤	斎藤次郎 (教育評論家)ですね	Editional	
衆議院	梅村早江子ですね	Editional	
議員	梅村早江子ですね	Editional	
委員	梅村早江子ですね	Editional	
江子	梅村早江子ですね	Editional	
日本	梅村早江子ですね	Editional	
ドイツ	クリスティアン・フリードリヒ・ダニエル・シューバルトですね	Editional	
月	クリスティアン・フリードリヒ・ダニエル・シューバルトですね	Editional	
フリードリヒ	クリスティアン・フリードリヒ・ダニエル・シューバルトですね	Editional	
詩人	クリスティアン・フリードリヒ・ダニエル・シューバルトですね	Editional	
詩	クリスティアン・フリードリヒ・ダニエル・シューバルトですね	Editional	
バレーボール	劉亜男 (バレーボール)ですね	Editional	
チーム	劉亜男 (バレーボール)ですね	Editional	
劉	劉亜男 (バレーボール)ですね	Editional	
男	劉亜男 (バレーボール)ですね	Editional	
亜	劉亜男 (バレーボール)ですね	Editional	
地震	大町地震ですね	Editional	
断層	大町地震ですね	Editional	
大町	大町地震ですね	Editional	
付近	大町地震ですね	Editional	
震源	大町地震ですね	Editional	
サッカー	パトリック・バウマン (1982年生のサッカー選手)ですね	Editional	
選手	パトリック・バウマン (1982年生のサッカー選手)ですね	Editional	
スイス	パトリック・バウマン (1982年生のサッカー選手)ですね	Editional	
シーズン	パトリック・バウマン (1982年生のサッカー選手)ですね	Editional	
パトリック	パトリック・バウマン (1982年生のサッカー選手)ですね	Editional	
パトリック	パトリック・バウマンですね	Editional	
廣	廣部硬器ですね	Editional	
福井	廣部硬器ですね	Editional	
昭和	廣部硬器ですね	Editional	
株式会社	廣部硬器ですね	Editional	
こうき	廣部硬器ですね	Editional	
仲	上田仲敏ですね	Editional	
敏	上田仲敏ですね	Editional	
名古屋	上田仲敏ですね	Editional	
上田	上田仲敏ですね	Editional	
月	上田仲敏ですね	Editional	
田井	田井弘子ですね	Editional	
弘子	田井弘子ですね	Editional	
たい	田井弘子ですね	Editional	
ひろこ	田井弘子ですね	Editional	
月	田井弘子ですね	Editional	
篠田	篠田次郎ですね	Editional	
日本	篠田次郎ですね	Editional	
吟醸	篠田次郎ですね	Editional	
仙台	篠田次郎ですね	Editional	
酒蔵	篠田次郎ですね	Editional	
議員	島津幸広ですね	Editional	
静岡	島津幸広ですね	Editional	
日本	島津幸広ですね	Editional	
衆議院	島津幸広ですね	Editional	
島津	島津幸広ですね	Editional	
土	土圭ですね	Editional	
圭	土圭ですね	Editional	
とけい	土圭ですね	Editional	
福井	栗原陵矢ですね	Editional	
高校	栗原陵矢ですね	Editional	
大会	栗原陵矢ですね	Editional	
月	栗原陵矢ですね	Editional	
捕手	栗原陵矢ですね	Editional	
斎藤	斎藤司 (法学者)ですね	Editional	
司	斎藤司 (法学者)ですね	Editional	
法学	斎藤司 (法学者)ですね	Editional	
学者	斎藤司 (法学者)ですね	Editional	
いとう	斎藤司 (法学者)ですね	Editional	
校長	水野次郎ですね	Editional	
千葉	水野次郎ですね	Editional	
県立	水野次郎ですね	Editional	
水野	水野次郎ですね	Editional	
松戸	水野次郎ですね	Editional	
イノベーション	藤村修三ですね	Editional	
富士通	藤村修三ですね	Editional	
大学院	藤村修三ですね	Editional	
教授	藤村修三ですね	Editional	
大学	藤村修三ですね	Editional	
岡山	中桐望ですね	Editional	
藝	中桐望ですね	Editional	
東京	中桐望ですね	Editional	
ピアノ	中桐望ですね	Editional	
音楽	中桐望ですね	Editional	
齋藤	齋藤正樹ですね	Editional	
大使	齋藤正樹ですね	Editional	
台湾	齋藤正樹ですね	Editional	
正樹	齋藤正樹ですね	Editional	
月	齋藤正樹ですね	Editional	
教授	山口浩一郎ですね	Editional	
法学部	山口浩一郎ですね	Editional	
上智大学	山口浩一郎ですね	Editional	
東北大学	山口浩一郎ですね	Editional	
放送大学	山口浩一郎ですね	Editional	
大城	大城朝恕ですね	Editional	
朝	大城朝恕ですね	Editional	
沖縄	大城朝恕ですね	Editional	
空手	大城朝恕ですね	Editional	
道場	大城朝恕ですね	Editional	
日本語	長沼直兄ですね	Editional	
直兄	長沼直兄ですね	Editional	
長沼	長沼直兄ですね	Editional	
月	長沼直兄ですね	Editional	
学校	長沼直兄ですね	Editional	
議員	向山一人ですね	Editional	
長野	向山一人ですね	Editional	
伊那	向山一人ですね	Editional	
向山	向山一人ですね	Editional	
一人	向山一人ですね	Editional	
間宮	間宮聖士ですね	Editional	
漫画	間宮聖士ですね	Editional	
青柳	間宮聖士ですね	Editional	
聖	間宮聖士ですね	Editional	
裕介	間宮聖士ですね	Editional	
カール	オペル・カールですね	Editional	
オペル	オペル・カールですね	Editional	
車種	オペル・カールですね	Editional	
車	オペル・カールですね	Editional	
アダム	オペル・カールですね	Editional	
千葉	斉藤和子ですね	Editional	
議員	斉藤和子ですね	Editional	
船橋	斉藤和子ですね	Editional	
日本	斉藤和子ですね	Editional	
衆議院	斉藤和子ですね	Editional	
会長	坂口幸雄ですね	Editional	
坂口	坂口幸雄ですね	Editional	
幸雄	坂口幸雄ですね	Editional	
月	坂口幸雄ですね	Editional	
日本	坂口幸雄ですね	Editional	
ジョー	ジョー・ヘンダーソン (曖昧さ回避)ですね	Editional	
ビル	ビル・ヘンリーですね	Editional	
ヘンリー	ビル・ヘンリーですね	Editional	
水本	水本ですね	Editional	
もと	水本ですね	Editional	
忠	島津忠栄ですね	Editional	
栄	島津忠栄ですね	Editional	
島津	島津忠栄ですね	Editional	
